attribution_path_id,conversion_event_id,known_user_id,campaign_id,first_touch_channel,last_touch_channel,multi_touch_path,conversion_lag_hours,identity_resolution_dependency_count
attr_00000280,evt_000002257,ku_007220,cmp_006,social,retargeting,social>retargeting>conversion,112,4
attr_00000281,evt_000002261,ku_000880,cmp_003,social,retargeting,social>retargeting>conversion,113,1
attr_00000282,evt_000002273,ku_006648,cmp_011,social,retargeting,social>retargeting>conversion,114,2
attr_00000283,evt_000002291,ku_001688,cmp_001,paid_search,retargeting,paid_search>retargeting>conversion,115,3
attr_00000284,evt_000002299,ku_008338,cmp_003,affiliate,retargeting,affiliate>retargeting>conversion,116,4
attr_00000285,evt_000002302,ku_005579,cmp_012,organic,retargeting,organic>retargeting>conversion,117,1
attr_00000286,evt_000002318,ku_008634,cmp_005,paid_search,retargeting,paid_search>retargeting>conversion,118,2
attr_00000287,evt_000002319,ku_019378,cmp_032,paid_search,retargeting,paid_search>retargeting>conversion,119,3
attr_00000288,evt_000002326,ku_003327,cmp_015,organic,retargeting,organic>retargeting>conversion,120,4
attr_00000289,evt_000002327,ku_000569,cmp_014,organic,retargeting,organic>retargeting>conversion,121,1
attr_00000290,evt_000002333,ku_001288,cmp_039,organic,retargeting,organic>retargeting>conversion,122,2
attr_00000291,evt_000002349,ku_003748,cmp_036,paid_search,retargeting,paid_search>retargeting>conversion,123,3
attr_00000292,evt_000002357,ku_003533,cmp_011,organic,retargeting,organic>retargeting>conversion,124,4
attr_00000293,evt_000002366,ku_002401,cmp_030,affiliate,retargeting,affiliate>retargeting>conversion,125,1
attr_00000294,evt_000002371,ku_018901,cmp_016,social,retargeting,social>retargeting>conversion,126,2
attr_00000295,evt_000002375,ku_003684,cmp_009,social,retargeting,social>retargeting>conversion,127,3
attr_00000296,evt_000002380,ku_008664,cmp_009,paid_search,retargeting,paid_search>retargeting>conversion,128,4
attr_00000297,evt_000002402,ku_003579,cmp_038,social,retargeting,social>retargeting>conversion,129,1
attr_00000298,evt_000002408,ku_006539,cmp_025,paid_search,retargeting,paid_search>retargeting>conversion,130,2
attr_00000299,evt_000002410,ku_016104,cmp_023,direct,direct,direct>conversion,131,3
attr_00000300,evt_000002420,ku_007845,cmp_033,paid_search,retargeting,paid_search>retargeting>conversion,132,4
attr_00000301,evt_000002436,ku_015096,cmp_020,paid_search,retargeting,paid_search>retargeting>conversion,133,1
attr_00000302,evt_000002437,ku_001884,cmp_032,organic,retargeting,organic>retargeting>conversion,134,2
attr_00000303,evt_000002446,ku_004615,cmp_001,paid_search,retargeting,paid_search>retargeting>conversion,135,3
attr_00000304,evt_000002456,ku_001566,cmp_018,paid_search,retargeting,paid_search>retargeting>conversion,136,4
attr_00000305,evt_000002458,ku_012791,cmp_003,affiliate,retargeting,affiliate>retargeting>conversion,137,1
attr_00000306,evt_000002459,ku_003459,cmp_037,social,retargeting,social>retargeting>conversion,138,2
attr_00000307,evt_000002498,ku_019319,cmp_039,affiliate,retargeting,affiliate>retargeting>conversion,139,3
attr_00000308,evt_000002504,ku_000678,cmp_012,social,retargeting,social>retargeting>conversion,140,4
attr_00000309,evt_000002522,ku_000153,cmp_035,organic,retargeting,organic>retargeting>conversion,141,1
attr_00000310,evt_000002533,ku_014267,cmp_032,social,retargeting,social>retargeting>conversion,142,2
attr_00000311,evt_000002534,ku_010897,cmp_038,paid_search,retargeting,paid_search>retargeting>conversion,143,3
attr_00000312,evt_000002544,ku_003472,cmp_024,organic,retargeting,organic>retargeting>conversion,144,4
attr_00000313,evt_000002549,ku_019157,cmp_008,direct,direct,direct>conversion,145,1
attr_00000314,evt_000002575,ku_012839,cmp_015,organic,retargeting,organic>retargeting>conversion,146,2
attr_00000315,evt_000002580,ku_013716,cmp_032,direct,direct,direct>conversion,147,3
attr_00000316,evt_000002608,ku_018786,cmp_024,social,retargeting,social>retargeting>conversion,148,4
attr_00000317,evt_000002618,ku_000506,cmp_034,direct,direct,direct>conversion,149,1
attr_00000318,evt_000002628,ku_016899,cmp_006,organic,retargeting,organic>retargeting>conversion,150,2
attr_00000319,evt_000002629,ku_007760,cmp_034,paid_search,retargeting,paid_search>retargeting>conversion,151,3
attr_00000320,evt_000002631,ku_018656,cmp_019,organic,retargeting,organic>retargeting>conversion,152,4
attr_00000321,evt_000002648,ku_008582,cmp_039,organic,retargeting,organic>retargeting>conversion,153,1
attr_00000322,evt_000002649,ku_008401,cmp_005,direct,direct,direct>conversion,154,2
attr_00000323,evt_000002665,ku_019189,cmp_021,direct,direct,direct>conversion,155,3
attr_00000324,evt_000002685,ku_006652,cmp_021,paid_search,retargeting,paid_search>retargeting>conversion,156,4
attr_00000325,evt_000002691,ku_014243,cmp_023,affiliate,retargeting,affiliate>retargeting>conversion,157,1
attr_00000326,evt_000002696,ku_002872,cmp_004,organic,retargeting,organic>retargeting>conversion,158,2
attr_00000327,evt_000002703,ku_016742,cmp_028,social,retargeting,social>retargeting>conversion,159,3
attr_00000328,evt_000002717,ku_002882,cmp_022,affiliate,retargeting,affiliate>retargeting>conversion,160,4
attr_00000329,evt_000002718,ku_002757,cmp_024,affiliate,retargeting,affiliate>retargeting>conversion,161,1
attr_00000330,evt_000002725,ku_006926,cmp_036,affiliate,retargeting,affiliate>retargeting>conversion,162,2
attr_00000331,evt_000002733,ku_012309,cmp_020,paid_search,retargeting,paid_search>retargeting>conversion,163,3
attr_00000332,evt_000002741,ku_005128,cmp_012,organic,retargeting,organic>retargeting>conversion,164,4
attr_00000333,evt_000002774,ku_019078,cmp_020,organic,retargeting,organic>retargeting>conversion,165,1
attr_00000334,evt_000002787,ku_008805,cmp_012,affiliate,retargeting,affiliate>retargeting>conversion,166,2
attr_00000335,evt_000002802,ku_006746,cmp_036,organic,retargeting,organic>retargeting>conversion,167,3
attr_00000336,evt_000002808,ku_016410,cmp_013,organic,retargeting,organic>retargeting>conversion,168,4
attr_00000337,evt_000002812,ku_017667,cmp_001,social,retargeting,social>retargeting>conversion,1,1
attr_00000338,evt_000002821,ku_017828,cmp_026,direct,direct,direct>conversion,2,2
attr_00000339,evt_000002824,ku_000331,cmp_027,affiliate,retargeting,affiliate>retargeting>conversion,3,3
attr_00000340,evt_000002845,ku_015965,cmp_008,direct,direct,direct>conversion,4,4
attr_00000341,evt_000002848,ku_009776,cmp_028,organic,retargeting,organic>retargeting>conversion,5,1
attr_00000342,evt_000002853,ku_002416,cmp_032,organic,retargeting,organic>retargeting>conversion,6,2
attr_00000343,evt_000002859,ku_017668,cmp_021,social,retargeting,social>retargeting>conversion,7,3
attr_00000344,evt_000002862,ku_010590,cmp_002,social,retargeting,social>retargeting>conversion,8,4
attr_00000345,evt_000002874,ku_011224,cmp_016,organic,retargeting,organic>retargeting>conversion,9,1
attr_00000346,evt_000002875,ku_019746,cmp_009,paid_search,retargeting,paid_search>retargeting>conversion,10,2
attr_00000347,evt_000002881,ku_016287,cmp_032,affiliate,retargeting,affiliate>retargeting>conversion,11,3
attr_00000348,evt_000002885,ku_006415,cmp_020,organic,retargeting,organic>retargeting>conversion,12,4
attr_00000349,evt_000002891,ku_004291,cmp_019,social,retargeting,social>retargeting>conversion,13,1
attr_00000350,evt_000002900,ku_013687,cmp_014,direct,direct,direct>conversion,14,2
attr_00000351,evt_000002911,ku_005803,cmp_039,organic,retargeting,organic>retargeting>conversion,15,3
attr_00000352,evt_000002913,ku_019011,cmp_008,social,retargeting,social>retargeting>conversion,16,4
attr_00000353,evt_000002925,ku_003209,cmp_037,paid_search,retargeting,paid_search>retargeting>conversion,17,1
attr_00000354,evt_000002927,ku_018245,cmp_021,social,retargeting,social>retargeting>conversion,18,2
attr_00000355,evt_000002950,ku_015691,cmp_007,social,retargeting,social>retargeting>conversion,19,3
attr_00000356,evt_000002951,ku_017770,cmp_034,organic,retargeting,organic>retargeting>conversion,20,4
attr_00000357,evt_000002967,ku_005535,cmp_017,direct,direct,direct>conversion,21,1
attr_00000358,evt_000002981,ku_008573,cmp_010,paid_search,retargeting,paid_search>retargeting>conversion,22,2
attr_00000359,evt_000002994,ku_008599,cmp_015,direct,direct,direct>conversion,23,3
attr_00000360,evt_000002996,ku_015732,cmp_011,organic,retargeting,organic>retargeting>conversion,24,4
attr_00000361,evt_000002998,ku_007276,cmp_011,affiliate,retargeting,affiliate>retargeting>conversion,25,1
attr_00000362,evt_000002999,ku_013165,cmp_005,affiliate,retargeting,affiliate>retargeting>conversion,26,2
attr_00000363,evt_000003010,ku_010299,cmp_001,organic,retargeting,organic>retargeting>conversion,27,3
attr_00000364,evt_000003033,ku_008067,cmp_039,paid_search,retargeting,paid_search>retargeting>conversion,28,4
attr_00000365,evt_000003034,ku_002349,cmp_007,organic,retargeting,organic>retargeting>conversion,29,1
attr_00000366,evt_000003038,ku_001743,cmp_008,social,retargeting,social>retargeting>conversion,30,2
attr_00000367,evt_000003046,ku_009139,cmp_025,organic,retargeting,organic>retargeting>conversion,31,3
attr_00000368,evt_000003049,ku_009474,cmp_013,affiliate,retargeting,affiliate>retargeting>conversion,32,4
attr_00000369,evt_000003060,ku_009279,cmp_023,affiliate,retargeting,affiliate>retargeting>conversion,33,1
attr_00000370,evt_000003064,ku_001242,cmp_035,social,retargeting,social>retargeting>conversion,34,2
attr_00000371,evt_000003068,ku_002404,cmp_024,paid_search,retargeting,paid_search>retargeting>conversion,35,3
attr_00000372,evt_000003069,ku_003324,cmp_003,social,retargeting,social>retargeting>conversion,36,4
attr_00000373,evt_000003070,ku_014217,cmp_002,affiliate,retargeting,affiliate>retargeting>conversion,37,1
attr_00000374,evt_000003075,ku_004907,cmp_032,paid_search,retargeting,paid_search>retargeting>conversion,38,2
attr_00000375,evt_000003095,ku_014791,cmp_015,affiliate,retargeting,affiliate>retargeting>conversion,39,3
attr_00000376,evt_000003100,ku_000283,cmp_006,organic,retargeting,organic>retargeting>conversion,40,4
attr_00000377,evt_000003107,ku_001173,cmp_023,paid_search,retargeting,paid_search>retargeting>conversion,41,1
attr_00000378,evt_000003117,ku_005178,cmp_022,social,retargeting,social>retargeting>conversion,42,2
attr_00000379,evt_000003121,ku_006838,cmp_033,organic,retargeting,organic>retargeting>conversion,43,3
attr_00000380,evt_000003128,ku_015974,cmp_006,affiliate,retargeting,affiliate>retargeting>conversion,44,4
attr_00000381,evt_000003132,ku_001874,cmp_033,affiliate,retargeting,affiliate>retargeting>conversion,45,1
attr_00000382,evt_000003141,ku_019950,cmp_017,organic,retargeting,organic>retargeting>conversion,46,2
attr_00000383,evt_000003146,ku_005419,cmp_018,direct,direct,direct>conversion,47,3
attr_00000384,evt_000003160,ku_014833,cmp_007,social,retargeting,social>retargeting>conversion,48,4
attr_00000385,evt_000003168,ku_009385,cmp_016,affiliate,retargeting,affiliate>retargeting>conversion,49,1
attr_00000386,evt_000003188,ku_005831,cmp_006,social,retargeting,social>retargeting>conversion,50,2
attr_00000387,evt_000003191,ku_001885,cmp_024,affiliate,retargeting,affiliate>retargeting>conversion,51,3
attr_00000388,evt_000003205,ku_012137,cmp_039,paid_search,retargeting,paid_search>retargeting>conversion,52,4
attr_00000389,evt_000003224,ku_000564,cmp_014,organic,retargeting,organic>retargeting>conversion,53,1
attr_00000390,evt_000003227,ku_010905,cmp_029,affiliate,retargeting,affiliate>retargeting>conversion,54,2
attr_00000391,evt_000003229,ku_016971,cmp_022,affiliate,retargeting,affiliate>retargeting>conversion,55,3
attr_00000392,evt_000003237,ku_007704,cmp_026,paid_search,retargeting,paid_search>retargeting>conversion,56,4
attr_00000393,evt_000003250,ku_008933,cmp_034,paid_search,retargeting,paid_search>retargeting>conversion,57,1
attr_00000394,evt_000003267,ku_018366,cmp_031,organic,retargeting,organic>retargeting>conversion,58,2
attr_00000395,evt_000003279,ku_006387,cmp_015,social,retargeting,social>retargeting>conversion,59,3
attr_00000396,evt_000003291,ku_001574,cmp_026,social,retargeting,social>retargeting>conversion,60,4
attr_00000397,evt_000003314,ku_013952,cmp_025,paid_search,retargeting,paid_search>retargeting>conversion,61,1
attr_00000398,evt_000003320,ku_007767,cmp_008,direct,direct,direct>conversion,62,2
attr_00000399,evt_000003324,ku_016703,cmp_017,affiliate,retargeting,affiliate>retargeting>conversion,63,3
attr_00000400,evt_000003326,ku_016272,cmp_002,paid_search,retargeting,paid_search>retargeting>conversion,64,4
attr_00000401,evt_000003329,ku_006626,cmp_003,organic,retargeting,organic>retargeting>conversion,65,1
attr_00000402,evt_000003336,ku_012635,cmp_002,direct,direct,direct>conversion,66,2
attr_00000403,evt_000003337,ku_006785,cmp_013,organic,retargeting,organic>retargeting>conversion,67,3
attr_00000404,evt_000003343,ku_008320,cmp_016,paid_search,retargeting,paid_search>retargeting>conversion,68,4
attr_00000405,evt_000003344,ku_006670,cmp_001,affiliate,retargeting,affiliate>retargeting>conversion,69,1
attr_00000406,evt_000003358,ku_015616,cmp_004,social,retargeting,social>retargeting>conversion,70,2
attr_00000407,evt_000003363,ku_017793,cmp_032,organic,retargeting,organic>retargeting>conversion,71,3
attr_00000408,evt_000003371,ku_018376,cmp_002,paid_search,retargeting,paid_search>retargeting>conversion,72,4
attr_00000409,evt_000003378,ku_002196,cmp_025,paid_search,retargeting,paid_search>retargeting>conversion,73,1
attr_00000410,evt_000003388,ku_011012,cmp_028,organic,retargeting,organic>retargeting>conversion,74,2
attr_00000411,evt_000003406,ku_000281,cmp_021,social,retargeting,social>retargeting>conversion,75,3
attr_00000412,evt_000003410,ku_006682,cmp_038,affiliate,retargeting,affiliate>retargeting>conversion,76,4
attr_00000413,evt_000003412,ku_004819,cmp_028,affiliate,retargeting,affiliate>retargeting>conversion,77,1
attr_00000414,evt_000003429,ku_010050,cmp_039,social,retargeting,social>retargeting>conversion,78,2
attr_00000415,evt_000003441,ku_001199,cmp_027,social,retargeting,social>retargeting>conversion,79,3
attr_00000416,evt_000003443,ku_014817,cmp_031,social,retargeting,social>retargeting>conversion,80,4
attr_00000417,evt_000003444,ku_005185,cmp_029,paid_search,retargeting,paid_search>retargeting>conversion,81,1
attr_00000418,evt_000003450,ku_011884,cmp_035,paid_search,retargeting,paid_search>retargeting>conversion,82,2
attr_00000419,evt_000003453,ku_008639,cmp_020,affiliate,retargeting,affiliate>retargeting>conversion,83,3
attr_00000420,evt_000003459,ku_002425,cmp_009,organic,retargeting,organic>retargeting>conversion,84,4
attr_00000421,evt_000003475,ku_008282,cmp_021,direct,direct,direct>conversion,85,1
attr_00000422,evt_000003479,ku_006099,cmp_020,paid_search,retargeting,paid_search>retargeting>conversion,86,2
attr_00000423,evt_000003486,ku_000679,cmp_026,social,retargeting,social>retargeting>conversion,87,3
attr_00000424,evt_000003491,ku_019695,cmp_019,affiliate,retargeting,affiliate>retargeting>conversion,88,4
attr_00000425,evt_000003494,ku_019158,cmp_006,direct,direct,direct>conversion,89,1
attr_00000426,evt_000003510,ku_003123,cmp_024,direct,direct,direct>conversion,90,2
attr_00000427,evt_000003522,ku_013696,cmp_004,affiliate,retargeting,affiliate>retargeting>conversion,91,3
attr_00000428,evt_000003527,ku_016408,cmp_011,affiliate,retargeting,affiliate>retargeting>conversion,92,4
attr_00000429,evt_000003530,ku_014665,cmp_001,organic,retargeting,organic>retargeting>conversion,93,1
attr_00000430,evt_000003553,ku_009223,cmp_004,direct,direct,direct>conversion,94,2
attr_00000431,evt_000003556,ku_018817,cmp_002,organic,retargeting,organic>retargeting>conversion,95,3
attr_00000432,evt_000003562,ku_014405,cmp_024,organic,retargeting,organic>retargeting>conversion,96,4
attr_00000433,evt_000003564,ku_007046,cmp_010,organic,retargeting,organic>retargeting>conversion,97,1
attr_00000434,evt_000003568,ku_003177,cmp_026,social,retargeting,social>retargeting>conversion,98,2
attr_00000435,evt_000003571,ku_004153,cmp_030,direct,direct,direct>conversion,99,3
attr_00000436,evt_000003580,ku_008034,cmp_033,direct,direct,direct>conversion,100,4
attr_00000437,evt_000003584,ku_008046,cmp_039,paid_search,retargeting,paid_search>retargeting>conversion,101,1
attr_00000438,evt_000003597,ku_001451,cmp_002,paid_search,retargeting,paid_search>retargeting>conversion,102,2
attr_00000439,evt_000003599,ku_001437,cmp_022,direct,direct,direct>conversion,103,3
attr_00000440,evt_000003602,ku_008169,cmp_035,organic,retargeting,organic>retargeting>conversion,104,4
attr_00000441,evt_000003621,ku_013310,cmp_038,social,retargeting,social>retargeting>conversion,105,1
attr_00000442,evt_000003629,ku_014031,cmp_034,direct,direct,direct>conversion,106,2
attr_00000443,evt_000003636,ku_008453,cmp_020,affiliate,retargeting,affiliate>retargeting>conversion,107,3
attr_00000444,evt_000003638,ku_016306,cmp_032,paid_search,retargeting,paid_search>retargeting>conversion,108,4
attr_00000445,evt_000003643,ku_010731,cmp_020,paid_search,retargeting,paid_search>retargeting>conversion,109,1
attr_00000446,evt_000003655,ku_010695,cmp_037,paid_search,retargeting,paid_search>retargeting>conversion,110,2
