real_identity_id,anonymous_user_id,first_seen_at,source_channel,cookie_reset_flag
rid_014453,au_000470,2024-11-03 22:21:00,social,False
rid_005929,au_000471,2024-11-03 22:30:00,social,False
rid_019973,au_000472,2024-11-03 22:39:00,affiliate,False
rid_008876,au_000473,2024-11-03 22:48:00,social,False
rid_015143,au_000474,2024-11-03 22:57:00,direct,True
rid_010121,au_000475,2024-11-03 23:06:00,paid_search,False
rid_019138,au_000476,2024-11-03 23:15:00,paid_search,False
rid_013356,au_000477,2024-11-03 23:24:00,direct,True
rid_014733,au_000478,2024-11-03 23:33:00,paid_search,False
rid_015490,au_000479,2024-11-03 23:42:00,social,False
rid_006598,au_000480,2024-11-03 23:51:00,affiliate,False
rid_006981,au_000481,2024-11-04 00:00:00,direct,False
rid_016544,au_000482,2024-11-04 00:09:00,social,False
rid_009243,au_000483,2024-11-04 00:18:00,social,False
rid_013327,au_000484,2024-11-04 00:27:00,paid_search,False
rid_010360,au_000485,2024-11-04 00:36:00,organic,False
rid_000662,au_000486,2024-11-04 00:45:00,social,False
rid_009424,au_000487,2024-11-04 00:54:00,social,False
rid_003449,au_000488,2024-11-04 01:03:00,social,False
rid_001737,au_000489,2024-11-04 01:12:00,direct,False
rid_005226,au_000490,2024-11-04 01:21:00,organic,False
rid_005855,au_000491,2024-11-04 01:30:00,organic,False
rid_014872,au_000492,2024-11-04 01:39:00,organic,False
rid_005043,au_000493,2024-11-04 01:48:00,organic,False
rid_015943,au_000494,2024-11-04 01:57:00,social,False
rid_004205,au_000495,2024-11-04 02:06:00,paid_search,False
rid_016538,au_000496,2024-11-04 02:15:00,social,True
rid_010521,au_000497,2024-11-04 02:24:00,social,False
rid_001345,au_000498,2024-11-04 02:33:00,social,False
rid_002212,au_000499,2024-11-04 02:42:00,paid_search,False
rid_001444,au_000500,2024-11-04 02:51:00,direct,False
rid_008209,au_000501,2024-11-04 03:00:00,organic,False
rid_005989,au_000502,2024-11-04 03:09:00,organic,False
rid_000926,au_000503,2024-11-04 03:18:00,direct,False
rid_013625,au_000504,2024-11-04 03:27:00,direct,False
rid_017062,au_000505,2024-11-04 03:36:00,social,False
rid_016844,au_000506,2024-11-04 03:45:00,direct,False
rid_003015,au_000507,2024-11-04 03:54:00,organic,False
rid_017388,au_000508,2024-11-04 04:03:00,organic,False
rid_008513,au_000509,2024-11-04 04:12:00,direct,False
rid_004151,au_000510,2024-11-04 04:21:00,direct,False
rid_002669,au_000511,2024-11-04 04:30:00,direct,False
rid_015349,au_000512,2024-11-04 04:39:00,paid_search,False
rid_005126,au_000513,2024-11-04 04:48:00,paid_search,False
rid_012816,au_000514,2024-11-04 04:57:00,social,False
rid_011085,au_000515,2024-11-04 05:06:00,social,True
rid_018535,au_000516,2024-11-04 05:15:00,affiliate,False
rid_014317,au_000517,2024-11-04 05:24:00,paid_search,False
rid_015458,au_000518,2024-11-04 05:33:00,social,False
rid_009852,au_000519,2024-11-04 05:42:00,affiliate,False
rid_010573,au_000520,2024-11-04 05:51:00,organic,False
rid_002987,au_000521,2024-11-04 06:00:00,affiliate,False
rid_015664,au_000522,2024-11-04 06:09:00,direct,False
rid_015042,au_000523,2024-11-04 06:18:00,direct,False
rid_006166,au_000524,2024-11-04 06:27:00,direct,False
rid_002800,au_000525,2024-11-04 06:36:00,affiliate,False
rid_015723,au_000526,2024-11-04 06:45:00,organic,False
rid_015420,au_000527,2024-11-04 06:54:00,affiliate,False
rid_015624,au_000528,2024-11-04 07:03:00,affiliate,False
rid_000600,au_000529,2024-11-04 07:12:00,direct,False
rid_017105,au_000530,2024-11-04 07:21:00,affiliate,False
rid_007198,au_000531,2024-11-04 07:30:00,organic,False
rid_004848,au_000532,2024-11-04 07:39:00,organic,False
rid_010527,au_000533,2024-11-04 07:48:00,direct,False
rid_016981,au_000534,2024-11-04 07:57:00,social,False
rid_016300,au_000535,2024-11-04 08:06:00,social,False
rid_003382,au_000536,2024-11-04 08:15:00,affiliate,False
rid_019529,au_000537,2024-11-04 08:24:00,affiliate,False
rid_015438,au_000538,2024-11-04 08:33:00,social,False
rid_018660,au_000539,2024-11-04 08:42:00,paid_search,False
rid_018599,au_000540,2024-11-04 08:51:00,affiliate,False
rid_010509,au_000541,2024-11-04 09:00:00,paid_search,False
rid_000716,au_000542,2024-11-04 09:09:00,paid_search,False
rid_001448,au_000543,2024-11-04 09:18:00,paid_search,False
rid_012521,au_000544,2024-11-04 09:27:00,affiliate,False
rid_001821,au_000545,2024-11-04 09:36:00,affiliate,False
rid_013192,au_000546,2024-11-04 09:45:00,organic,False
rid_002066,au_000547,2024-11-04 09:54:00,paid_search,False
rid_016303,au_000548,2024-11-04 10:03:00,paid_search,False
rid_005345,au_000549,2024-11-04 10:12:00,organic,False
rid_002057,au_000550,2024-11-04 10:21:00,direct,False
rid_006804,au_000551,2024-11-04 10:30:00,affiliate,False
rid_018189,au_000552,2024-11-04 10:39:00,organic,False
rid_011039,au_000553,2024-11-04 10:48:00,organic,False
rid_019876,au_000554,2024-11-04 10:57:00,affiliate,False
rid_005167,au_000555,2024-11-04 11:06:00,social,False
rid_013443,au_000556,2024-11-04 11:15:00,paid_search,False
rid_003735,au_000557,2024-11-04 11:24:00,social,False
rid_008599,au_000558,2024-11-04 11:33:00,paid_search,False
rid_007533,au_000559,2024-11-04 11:42:00,social,False
rid_012701,au_000560,2024-11-04 11:51:00,direct,True
rid_013466,au_000561,2024-11-04 12:00:00,organic,False
rid_001095,au_000562,2024-11-04 12:09:00,organic,False
rid_013909,au_000563,2024-11-04 12:18:00,affiliate,True
rid_015061,au_000564,2024-11-04 12:27:00,social,False
rid_007634,au_000565,2024-11-04 12:36:00,affiliate,False
rid_001400,au_000566,2024-11-04 12:45:00,organic,False
rid_008448,au_000567,2024-11-04 12:54:00,organic,False
rid_006452,au_000568,2024-11-04 13:03:00,social,True
rid_015849,au_000569,2024-11-04 13:12:00,direct,False
rid_002788,au_000570,2024-11-04 13:21:00,direct,False
rid_005938,au_000571,2024-11-04 13:30:00,paid_search,True
rid_014521,au_000572,2024-11-04 13:39:00,paid_search,False
rid_018811,au_000573,2024-11-04 13:48:00,affiliate,False
rid_011889,au_000574,2024-11-04 13:57:00,organic,False
rid_000046,au_000575,2024-11-04 14:06:00,affiliate,False
rid_013985,au_000576,2024-11-04 14:15:00,social,False
rid_000626,au_000577,2024-11-04 14:24:00,affiliate,True
rid_001292,au_000578,2024-11-04 14:33:00,paid_search,False
rid_013355,au_000579,2024-11-04 14:42:00,direct,False
rid_007409,au_000580,2024-11-04 14:51:00,affiliate,False
rid_000543,au_000581,2024-11-04 15:00:00,affiliate,False
rid_008124,au_000582,2024-11-04 15:09:00,paid_search,False
rid_007588,au_000583,2024-11-04 15:18:00,direct,False
rid_012048,au_000584,2024-11-04 15:27:00,social,False
rid_018880,au_000585,2024-11-04 15:36:00,paid_search,False
rid_002047,au_000586,2024-11-04 15:45:00,organic,False
rid_013316,au_000587,2024-11-04 15:54:00,direct,False
rid_012945,au_000588,2024-11-04 16:03:00,organic,False
rid_019538,au_000589,2024-11-04 16:12:00,paid_search,False
rid_007894,au_000590,2024-11-04 16:21:00,direct,False
rid_003237,au_000591,2024-11-04 16:30:00,affiliate,False
rid_018119,au_000592,2024-11-04 16:39:00,affiliate,False
rid_001003,au_000593,2024-11-04 16:48:00,organic,False
rid_008997,au_000594,2024-11-04 16:57:00,paid_search,True
rid_013072,au_000595,2024-11-04 17:06:00,affiliate,False
rid_002042,au_000596,2024-11-04 17:15:00,paid_search,False
rid_005936,au_000597,2024-11-04 17:24:00,social,False
rid_002069,au_000598,2024-11-04 17:33:00,organic,False
rid_016912,au_000599,2024-11-04 17:42:00,organic,False
rid_005086,au_000600,2024-11-04 17:51:00,social,True
rid_012068,au_000601,2024-11-04 18:00:00,paid_search,False
rid_004797,au_000602,2024-11-04 18:09:00,paid_search,False
rid_013877,au_000603,2024-11-04 18:18:00,paid_search,False
rid_015934,au_000604,2024-11-04 18:27:00,direct,False
rid_000805,au_000605,2024-11-04 18:36:00,paid_search,False
rid_014448,au_000606,2024-11-04 18:45:00,affiliate,False
rid_013218,au_000607,2024-11-04 18:54:00,social,False
rid_001534,au_000608,2024-11-04 19:03:00,social,False
rid_005288,au_000609,2024-11-04 19:12:00,paid_search,False
rid_017029,au_000610,2024-11-04 19:21:00,paid_search,False
rid_008869,au_000611,2024-11-04 19:30:00,direct,False
rid_001923,au_000612,2024-11-04 19:39:00,affiliate,False
rid_012839,au_000613,2024-11-04 19:48:00,social,False
rid_015713,au_000614,2024-11-04 19:57:00,organic,False
rid_008665,au_000615,2024-11-04 20:06:00,direct,False
rid_002233,au_000616,2024-11-04 20:15:00,social,False
rid_002609,au_000617,2024-11-04 20:24:00,direct,True
rid_007528,au_000618,2024-11-04 20:33:00,organic,False
rid_009686,au_000619,2024-11-04 20:42:00,organic,False
rid_015019,au_000620,2024-11-04 20:51:00,direct,True
rid_013626,au_000621,2024-11-04 21:00:00,organic,False
rid_005073,au_000622,2024-11-04 21:09:00,paid_search,False
rid_013797,au_000623,2024-11-04 21:18:00,paid_search,False
rid_002267,au_000624,2024-11-04 21:27:00,affiliate,False
rid_003685,au_000625,2024-11-04 21:36:00,affiliate,False
rid_015744,au_000626,2024-11-04 21:45:00,direct,False
rid_018019,au_000627,2024-11-04 21:54:00,paid_search,False
rid_013820,au_000628,2024-11-04 22:03:00,organic,False
rid_009127,au_000629,2024-11-04 22:12:00,social,False
rid_017826,au_000630,2024-11-04 22:21:00,direct,False
rid_007069,au_000631,2024-11-04 22:30:00,affiliate,False
rid_012832,au_000632,2024-11-04 22:39:00,social,False
rid_013712,au_000633,2024-11-04 22:48:00,affiliate,False
rid_001480,au_000634,2024-11-04 22:57:00,affiliate,False
rid_019181,au_000635,2024-11-04 23:06:00,social,False
rid_012773,au_000636,2024-11-04 23:15:00,organic,False
rid_004815,au_000637,2024-11-04 23:24:00,social,False
rid_016451,au_000638,2024-11-04 23:33:00,social,False
rid_007622,au_000639,2024-11-04 23:42:00,paid_search,True
rid_001674,au_000640,2024-11-04 23:51:00,affiliate,True
rid_013514,au_000641,2024-11-05 00:00:00,organic,False
rid_002714,au_000642,2024-11-05 00:09:00,affiliate,True
rid_011940,au_000643,2024-11-05 00:18:00,direct,False
rid_013552,au_000644,2024-11-05 00:27:00,social,False
rid_003140,au_000645,2024-11-05 00:36:00,paid_search,False
rid_015827,au_000646,2024-11-05 00:45:00,social,False
rid_009144,au_000647,2024-11-05 00:54:00,social,False
rid_007064,au_000648,2024-11-05 01:03:00,organic,True
rid_002036,au_000649,2024-11-05 01:12:00,direct,False
rid_014706,au_000650,2024-11-05 01:21:00,direct,False
rid_003287,au_000651,2024-11-05 01:30:00,affiliate,False
rid_003348,au_000652,2024-11-05 01:39:00,affiliate,False
rid_005312,au_000653,2024-11-05 01:48:00,social,False
rid_008881,au_000654,2024-11-05 01:57:00,social,True
rid_017582,au_000655,2024-11-05 02:06:00,direct,False
rid_014960,au_000656,2024-11-05 02:15:00,social,True
rid_014757,au_000657,2024-11-05 02:24:00,social,False
rid_003980,au_000658,2024-11-05 02:33:00,direct,False
rid_012962,au_000659,2024-11-05 02:42:00,direct,False
rid_006978,au_000660,2024-11-05 02:51:00,affiliate,False
rid_009479,au_000661,2024-11-05 03:00:00,affiliate,False
rid_012582,au_000662,2024-11-05 03:09:00,affiliate,False
rid_003334,au_000663,2024-11-05 03:18:00,organic,False
rid_006920,au_000664,2024-11-05 03:27:00,affiliate,False
rid_007907,au_000665,2024-11-05 03:36:00,paid_search,False
rid_017484,au_000666,2024-11-05 03:45:00,paid_search,False
rid_019343,au_000667,2024-11-05 03:54:00,direct,False
rid_019135,au_000668,2024-11-05 04:03:00,paid_search,False
rid_010554,au_000669,2024-11-05 04:12:00,affiliate,False
rid_012846,au_000670,2024-11-05 04:21:00,social,False
rid_014325,au_000671,2024-11-05 04:30:00,affiliate,False
rid_015649,au_000672,2024-11-05 04:39:00,organic,False
rid_013530,au_000673,2024-11-05 04:48:00,social,False
rid_018134,au_000674,2024-11-05 04:57:00,affiliate,False
rid_007661,au_000675,2024-11-05 05:06:00,direct,False
rid_014038,au_000676,2024-11-05 05:15:00,affiliate,False
rid_012215,au_000677,2024-11-05 05:24:00,social,False
rid_015467,au_000678,2024-11-05 05:33:00,direct,False
rid_018591,au_000679,2024-11-05 05:42:00,direct,False
rid_001605,au_000680,2024-11-05 05:51:00,social,False
rid_017055,au_000681,2024-11-05 06:00:00,affiliate,False
rid_016476,au_000682,2024-11-05 06:09:00,affiliate,False
rid_017403,au_000683,2024-11-05 06:18:00,affiliate,False
rid_005492,au_000684,2024-11-05 06:27:00,direct,False
rid_011580,au_000685,2024-11-05 06:36:00,social,False
rid_001417,au_000686,2024-11-05 06:45:00,social,False
rid_001218,au_000687,2024-11-05 06:54:00,direct,False
rid_011790,au_000688,2024-11-05 07:03:00,paid_search,True
rid_019419,au_000689,2024-11-05 07:12:00,paid_search,False
rid_004536,au_000690,2024-11-05 07:21:00,direct,False
rid_015806,au_000691,2024-11-05 07:30:00,direct,False
rid_001597,au_000692,2024-11-05 07:39:00,paid_search,False
rid_001293,au_000693,2024-11-05 07:48:00,direct,False
rid_012192,au_000694,2024-11-05 07:57:00,affiliate,False
rid_005579,au_000695,2024-11-05 08:06:00,direct,False
rid_001972,au_000696,2024-11-05 08:15:00,social,False
rid_018299,au_000697,2024-11-05 08:24:00,social,False
rid_017745,au_000698,2024-11-05 08:33:00,social,False
rid_000288,au_000699,2024-11-05 08:42:00,affiliate,False
rid_019386,au_000700,2024-11-05 08:51:00,direct,False
rid_000367,au_000701,2024-11-05 09:00:00,direct,False
rid_014764,au_000702,2024-11-05 09:09:00,social,False
rid_015679,au_000703,2024-11-05 09:18:00,paid_search,False
rid_005754,au_000704,2024-11-05 09:27:00,organic,True
rid_002719,au_000705,2024-11-05 09:36:00,organic,False
rid_011251,au_000706,2024-11-05 09:45:00,paid_search,False
rid_017719,au_000707,2024-11-05 09:54:00,direct,False
rid_000628,au_000708,2024-11-05 10:03:00,paid_search,False
rid_017023,au_000709,2024-11-05 10:12:00,organic,True
rid_012428,au_000710,2024-11-05 10:21:00,social,False
rid_019736,au_000711,2024-11-05 10:30:00,affiliate,False
rid_005277,au_000712,2024-11-05 10:39:00,affiliate,False
rid_012894,au_000713,2024-11-05 10:48:00,direct,False
rid_009101,au_000714,2024-11-05 10:57:00,paid_search,False
rid_012692,au_000715,2024-11-05 11:06:00,social,False
rid_003578,au_000716,2024-11-05 11:15:00,social,True
rid_009957,au_000717,2024-11-05 11:24:00,direct,False
rid_019732,au_000718,2024-11-05 11:33:00,social,True
rid_016881,au_000719,2024-11-05 11:42:00,organic,False
rid_004149,au_000720,2024-11-05 11:51:00,affiliate,False
rid_001179,au_000721,2024-11-05 12:00:00,direct,False
rid_008339,au_000722,2024-11-05 12:09:00,social,True
rid_004576,au_000723,2024-11-05 12:18:00,affiliate,False
rid_005093,au_000724,2024-11-05 12:27:00,direct,False
rid_003648,au_000725,2024-11-05 12:36:00,social,False
rid_010832,au_000726,2024-11-05 12:45:00,direct,False
rid_001873,au_000727,2024-11-05 12:54:00,social,False
rid_018107,au_000728,2024-11-05 13:03:00,social,False
rid_000610,au_000729,2024-11-05 13:12:00,affiliate,False
rid_003268,au_000730,2024-11-05 13:21:00,social,False
rid_011239,au_000731,2024-11-05 13:30:00,organic,False
rid_002817,au_000732,2024-11-05 13:39:00,affiliate,False
rid_010080,au_000733,2024-11-05 13:48:00,social,False
rid_001482,au_000734,2024-11-05 13:57:00,social,False
rid_017400,au_000735,2024-11-05 14:06:00,affiliate,True
rid_011788,au_000736,2024-11-05 14:15:00,direct,False
rid_006073,au_000737,2024-11-05 14:24:00,paid_search,False
rid_012042,au_000738,2024-11-05 14:33:00,direct,False
rid_010817,au_000739,2024-11-05 14:42:00,paid_search,False
rid_016428,au_000740,2024-11-05 14:51:00,affiliate,False
rid_014530,au_000741,2024-11-05 15:00:00,organic,False
rid_016720,au_000742,2024-11-05 15:09:00,paid_search,True
rid_017275,au_000743,2024-11-05 15:18:00,affiliate,False
rid_002039,au_000744,2024-11-05 15:27:00,paid_search,True
rid_015384,au_000745,2024-11-05 15:36:00,social,False
rid_018211,au_000746,2024-11-05 15:45:00,organic,False
rid_003968,au_000747,2024-11-05 15:54:00,affiliate,False
rid_016588,au_000748,2024-11-05 16:03:00,social,False
rid_012206,au_000749,2024-11-05 16:12:00,paid_search,False
rid_012945,au_000750,2024-11-05 16:21:00,affiliate,False
rid_014264,au_000751,2024-11-05 16:30:00,paid_search,False
rid_006942,au_000752,2024-11-05 16:39:00,organic,True
rid_017959,au_000753,2024-11-05 16:48:00,affiliate,True
rid_014912,au_000754,2024-11-05 16:57:00,affiliate,False
rid_008772,au_000755,2024-11-05 17:06:00,paid_search,False
rid_012414,au_000756,2024-11-05 17:15:00,affiliate,False
rid_019081,au_000757,2024-11-05 17:24:00,paid_search,False
rid_007061,au_000758,2024-11-05 17:33:00,paid_search,False
rid_017865,au_000759,2024-11-05 17:42:00,social,False
rid_000266,au_000760,2024-11-05 17:51:00,affiliate,False
rid_015875,au_000761,2024-11-05 18:00:00,social,False
rid_011850,au_000762,2024-11-05 18:09:00,direct,True
rid_014202,au_000763,2024-11-05 18:18:00,paid_search,True
rid_011530,au_000764,2024-11-05 18:27:00,organic,False
rid_009575,au_000765,2024-11-05 18:36:00,organic,False
rid_003092,au_000766,2024-11-05 18:45:00,organic,False
rid_004858,au_000767,2024-11-05 18:54:00,social,False
rid_018127,au_000768,2024-11-05 19:03:00,paid_search,False
rid_008134,au_000769,2024-11-05 19:12:00,affiliate,False
rid_003186,au_000770,2024-11-05 19:21:00,affiliate,False
rid_002576,au_000771,2024-11-05 19:30:00,affiliate,False
rid_005742,au_000772,2024-11-05 19:39:00,direct,False
rid_014635,au_000773,2024-11-05 19:48:00,direct,True
rid_007440,au_000774,2024-11-05 19:57:00,affiliate,False
rid_008607,au_000775,2024-11-05 20:06:00,organic,False
rid_013660,au_000776,2024-11-05 20:15:00,paid_search,False
rid_012107,au_000777,2024-11-05 20:24:00,social,True
rid_001633,au_000778,2024-11-05 20:33:00,social,False
rid_007827,au_000779,2024-11-05 20:42:00,social,False
rid_014048,au_000780,2024-11-05 20:51:00,direct,False
rid_014187,au_000781,2024-11-05 21:00:00,paid_search,False
rid_008290,au_000782,2024-11-05 21:09:00,affiliate,True
rid_004290,au_000783,2024-11-05 21:18:00,organic,False
rid_003659,au_000784,2024-11-05 21:27:00,social,False
rid_001801,au_000785,2024-11-05 21:36:00,affiliate,False
rid_002242,au_000786,2024-11-05 21:45:00,affiliate,False
rid_019400,au_000787,2024-11-05 21:54:00,direct,False
rid_008247,au_000788,2024-11-05 22:03:00,paid_search,True
rid_006412,au_000789,2024-11-05 22:12:00,social,True
rid_008920,au_000790,2024-11-05 22:21:00,direct,False
rid_010349,au_000791,2024-11-05 22:30:00,direct,False
rid_002747,au_000792,2024-11-05 22:39:00,social,False
rid_018086,au_000793,2024-11-05 22:48:00,organic,False
rid_009650,au_000794,2024-11-05 22:57:00,paid_search,False
rid_011249,au_000795,2024-11-05 23:06:00,paid_search,False
rid_010049,au_000796,2024-11-05 23:15:00,paid_search,True
rid_018751,au_000797,2024-11-05 23:24:00,paid_search,False
rid_019621,au_000798,2024-11-05 23:33:00,paid_search,True
rid_002517,au_000799,2024-11-05 23:42:00,social,True
rid_014267,au_000800,2024-11-05 23:51:00,affiliate,False
rid_003264,au_000801,2024-11-06 00:00:00,affiliate,False
rid_000244,au_000802,2024-11-06 00:09:00,affiliate,False
rid_011042,au_000803,2024-11-06 00:18:00,affiliate,False
rid_009538,au_000804,2024-11-06 00:27:00,affiliate,False
rid_009844,au_000805,2024-11-06 00:36:00,social,False
rid_000432,au_000806,2024-11-06 00:45:00,social,False
