real_identity_id,device_id,device_type,device_first_seen_at,shared_device_flag
rid_016660,dev_000461,desktop,2024-10-03 05:40:00,False
rid_012663,dev_000462,ios,2024-10-03 05:47:00,False
rid_002074,dev_000463,tablet,2024-10-03 05:54:00,False
rid_011447,dev_000464,ios,2024-10-03 06:01:00,False
rid_016728,dev_000465,desktop,2024-10-03 06:08:00,False
rid_014343,dev_000466,ios,2024-10-03 06:15:00,False
rid_007885,dev_000467,desktop,2024-10-03 06:22:00,False
rid_001324,dev_000468,tablet,2024-10-03 06:29:00,False
rid_019633,dev_000469,tablet,2024-10-03 06:36:00,False
rid_010557,dev_000470,android,2024-10-03 06:43:00,False
rid_003939,dev_000471,tablet,2024-10-03 06:50:00,False
rid_013711,dev_000472,tablet,2024-10-03 06:57:00,False
rid_012975,dev_000473,tablet,2024-10-03 07:04:00,False
rid_017061,dev_000474,desktop,2024-10-03 07:11:00,False
rid_003183,dev_000475,desktop,2024-10-03 07:18:00,False
rid_000330,dev_000476,tablet,2024-10-03 07:25:00,False
rid_015162,dev_000477,ios,2024-10-03 07:32:00,False
rid_005294,dev_000478,android,2024-10-03 07:39:00,False
rid_011244,dev_000479,tablet,2024-10-03 07:46:00,False
rid_004269,dev_000480,tablet,2024-10-03 07:53:00,False
rid_006544,dev_000481,ios,2024-10-03 08:00:00,False
rid_017252,dev_000482,tablet,2024-10-03 08:07:00,False
rid_000624,dev_000483,ios,2024-10-03 08:14:00,False
rid_007882,dev_000484,tablet,2024-10-03 08:21:00,False
rid_006850,dev_000485,android,2024-10-03 08:28:00,False
rid_018965,dev_000486,ios,2024-10-03 08:35:00,False
rid_016944,dev_000487,tablet,2024-10-03 08:42:00,False
rid_015240,dev_000488,ios,2024-10-03 08:49:00,False
rid_007787,dev_000489,tablet,2024-10-03 08:56:00,False
rid_017249,dev_000490,desktop,2024-10-03 09:03:00,False
rid_004454,dev_000491,ios,2024-10-03 09:10:00,False
rid_016754,dev_000492,android,2024-10-03 09:17:00,False
rid_012138,dev_000493,ios,2024-10-03 09:24:00,False
rid_003159,dev_000494,desktop,2024-10-03 09:31:00,False
rid_003524,dev_000495,android,2024-10-03 09:38:00,False
rid_000982,dev_000496,android,2024-10-03 09:45:00,False
rid_019246,dev_000497,android,2024-10-03 09:52:00,False
rid_011717,dev_000498,desktop,2024-10-03 09:59:00,False
rid_002082,dev_000499,tablet,2024-10-03 10:06:00,False
rid_001439,dev_000500,tablet,2024-10-03 10:13:00,False
rid_002904,dev_000501,ios,2024-10-03 10:20:00,False
rid_011421,dev_000502,desktop,2024-10-03 10:27:00,False
rid_000271,dev_000503,desktop,2024-10-03 10:34:00,False
rid_004726,dev_000504,desktop,2024-10-03 10:41:00,False
rid_019049,dev_000505,android,2024-10-03 10:48:00,False
rid_018965,dev_000506,tablet,2024-10-03 10:55:00,False
rid_016560,dev_000507,tablet,2024-10-03 11:02:00,False
rid_008914,dev_000508,tablet,2024-10-03 11:09:00,False
rid_007408,dev_000509,tablet,2024-10-03 11:16:00,False
rid_012549,dev_000510,ios,2024-10-03 11:23:00,False
rid_002230,dev_000511,ios,2024-10-03 11:30:00,True
rid_011933,dev_000512,android,2024-10-03 11:37:00,False
rid_002077,dev_000513,tablet,2024-10-03 11:44:00,False
rid_018464,dev_000514,ios,2024-10-03 11:51:00,False
rid_004177,dev_000515,ios,2024-10-03 11:58:00,False
rid_016448,dev_000516,tablet,2024-10-03 12:05:00,False
rid_001555,dev_000517,ios,2024-10-03 12:12:00,False
rid_015842,dev_000518,android,2024-10-03 12:19:00,False
rid_018942,dev_000519,ios,2024-10-03 12:26:00,False
rid_006413,dev_000520,ios,2024-10-03 12:33:00,False
rid_003535,dev_000521,desktop,2024-10-03 12:40:00,False
rid_006974,dev_000522,desktop,2024-10-03 12:47:00,False
rid_010662,dev_000523,tablet,2024-10-03 12:54:00,False
rid_007519,dev_000524,android,2024-10-03 13:01:00,False
rid_002852,dev_000525,tablet,2024-10-03 13:08:00,False
rid_007425,dev_000526,ios,2024-10-03 13:15:00,False
rid_015696,dev_000527,ios,2024-10-03 13:22:00,False
rid_017641,dev_000528,desktop,2024-10-03 13:29:00,False
rid_018572,dev_000529,android,2024-10-03 13:36:00,False
rid_009692,dev_000530,ios,2024-10-03 13:43:00,False
rid_008806,dev_000531,android,2024-10-03 13:50:00,False
rid_013309,dev_000532,ios,2024-10-03 13:57:00,False
rid_010776,dev_000533,tablet,2024-10-03 14:04:00,False
rid_004526,dev_000534,android,2024-10-03 14:11:00,False
rid_018688,dev_000535,android,2024-10-03 14:18:00,False
rid_019738,dev_000536,android,2024-10-03 14:25:00,False
rid_011371,dev_000537,desktop,2024-10-03 14:32:00,False
rid_019230,dev_000538,tablet,2024-10-03 14:39:00,False
rid_005749,dev_000539,desktop,2024-10-03 14:46:00,False
rid_012079,dev_000540,ios,2024-10-03 14:53:00,False
rid_016269,dev_000541,desktop,2024-10-03 15:00:00,False
rid_018415,dev_000542,ios,2024-10-03 15:07:00,False
rid_011819,dev_000543,tablet,2024-10-03 15:14:00,False
rid_016684,dev_000544,desktop,2024-10-03 15:21:00,False
rid_011097,dev_000545,android,2024-10-03 15:28:00,False
rid_001866,dev_000546,desktop,2024-10-03 15:35:00,False
rid_014198,dev_000547,tablet,2024-10-03 15:42:00,False
rid_019400,dev_000548,ios,2024-10-03 15:49:00,False
rid_010328,dev_000549,ios,2024-10-03 15:56:00,False
rid_006028,dev_000550,desktop,2024-10-03 16:03:00,False
rid_000600,dev_000551,android,2024-10-03 16:10:00,False
rid_004093,dev_000552,tablet,2024-10-03 16:17:00,False
rid_008575,dev_000553,tablet,2024-10-03 16:24:00,False
rid_019811,dev_000554,ios,2024-10-03 16:31:00,False
rid_007989,dev_000555,android,2024-10-03 16:38:00,False
rid_002048,dev_000556,desktop,2024-10-03 16:45:00,False
rid_017784,dev_000557,android,2024-10-03 16:52:00,False
rid_012831,dev_000558,tablet,2024-10-03 16:59:00,False
rid_014946,dev_000559,android,2024-10-03 17:06:00,False
rid_018653,dev_000560,tablet,2024-10-03 17:13:00,False
rid_019327,dev_000561,ios,2024-10-03 17:20:00,False
rid_019823,dev_000562,android,2024-10-03 17:27:00,False
rid_015291,dev_000563,ios,2024-10-03 17:34:00,False
rid_017471,dev_000564,desktop,2024-10-03 17:41:00,False
rid_010294,dev_000565,ios,2024-10-03 17:48:00,False
rid_018010,dev_000566,ios,2024-10-03 17:55:00,False
rid_019404,dev_000567,tablet,2024-10-03 18:02:00,False
rid_009579,dev_000568,tablet,2024-10-03 18:09:00,False
rid_005637,dev_000569,android,2024-10-03 18:16:00,False
rid_019133,dev_000570,desktop,2024-10-03 18:23:00,False
rid_016078,dev_000571,ios,2024-10-03 18:30:00,False
rid_003885,dev_000572,desktop,2024-10-03 18:37:00,False
rid_004026,dev_000573,android,2024-10-03 18:44:00,False
rid_005105,dev_000574,android,2024-10-03 18:51:00,False
rid_015744,dev_000575,desktop,2024-10-03 18:58:00,False
rid_004212,dev_000576,tablet,2024-10-03 19:05:00,False
rid_007263,dev_000577,tablet,2024-10-03 19:12:00,False
rid_013904,dev_000578,ios,2024-10-03 19:19:00,False
rid_005834,dev_000579,tablet,2024-10-03 19:26:00,False
rid_000686,dev_000580,desktop,2024-10-03 19:33:00,False
rid_017304,dev_000581,android,2024-10-03 19:40:00,False
rid_004497,dev_000582,desktop,2024-10-03 19:47:00,False
rid_018038,dev_000583,android,2024-10-03 19:54:00,False
rid_009043,dev_000584,ios,2024-10-03 20:01:00,False
rid_008428,dev_000585,ios,2024-10-03 20:08:00,False
rid_007292,dev_000586,android,2024-10-03 20:15:00,False
rid_000631,dev_000587,tablet,2024-10-03 20:22:00,False
rid_000077,dev_000588,tablet,2024-10-03 20:29:00,False
rid_011961,dev_000589,ios,2024-10-03 20:36:00,False
rid_004625,dev_000590,tablet,2024-10-03 20:43:00,False
rid_006658,dev_000591,android,2024-10-03 20:50:00,False
rid_001071,dev_000592,tablet,2024-10-03 20:57:00,False
rid_013565,dev_000593,tablet,2024-10-03 21:04:00,False
rid_004659,dev_000594,tablet,2024-10-03 21:11:00,False
rid_000578,dev_000595,android,2024-10-03 21:18:00,False
rid_010280,dev_000596,tablet,2024-10-03 21:25:00,False
rid_005827,dev_000597,android,2024-10-03 21:32:00,False
rid_007234,dev_000598,desktop,2024-10-03 21:39:00,False
rid_014148,dev_000599,android,2024-10-03 21:46:00,False
rid_016500,dev_000600,ios,2024-10-03 21:53:00,False
rid_015367,dev_000601,android,2024-10-03 22:00:00,False
rid_007567,dev_000602,ios,2024-10-03 22:07:00,False
rid_002515,dev_000603,tablet,2024-10-03 22:14:00,False
rid_007989,dev_000604,desktop,2024-10-03 22:21:00,False
rid_003705,dev_000605,tablet,2024-10-03 22:28:00,False
rid_006301,dev_000606,ios,2024-10-03 22:35:00,False
rid_019451,dev_000607,tablet,2024-10-03 22:42:00,False
rid_003132,dev_000608,ios,2024-10-03 22:49:00,False
rid_002258,dev_000609,desktop,2024-10-03 22:56:00,False
rid_004039,dev_000610,desktop,2024-10-03 23:03:00,False
rid_007520,dev_000611,desktop,2024-10-03 23:10:00,False
rid_018542,dev_000612,desktop,2024-10-03 23:17:00,False
rid_009650,dev_000613,desktop,2024-10-03 23:24:00,False
rid_010167,dev_000614,desktop,2024-10-03 23:31:00,False
rid_002976,dev_000615,desktop,2024-10-03 23:38:00,False
rid_018245,dev_000616,desktop,2024-10-03 23:45:00,True
rid_016434,dev_000617,android,2024-10-03 23:52:00,False
rid_011979,dev_000618,tablet,2024-10-03 23:59:00,False
rid_004291,dev_000619,desktop,2024-10-04 00:06:00,False
rid_006890,dev_000620,android,2024-10-04 00:13:00,False
rid_011378,dev_000621,android,2024-10-04 00:20:00,False
rid_019784,dev_000622,android,2024-10-04 00:27:00,False
rid_011977,dev_000623,tablet,2024-10-04 00:34:00,False
rid_001347,dev_000624,desktop,2024-10-04 00:41:00,False
rid_001940,dev_000625,android,2024-10-04 00:48:00,False
rid_018487,dev_000626,android,2024-10-04 00:55:00,False
rid_014188,dev_000627,tablet,2024-10-04 01:02:00,False
rid_008381,dev_000628,ios,2024-10-04 01:09:00,False
rid_019285,dev_000629,tablet,2024-10-04 01:16:00,False
rid_015834,dev_000630,ios,2024-10-04 01:23:00,False
rid_009117,dev_000631,desktop,2024-10-04 01:30:00,False
rid_016076,dev_000632,desktop,2024-10-04 01:37:00,False
rid_000324,dev_000633,android,2024-10-04 01:44:00,False
rid_006136,dev_000634,desktop,2024-10-04 01:51:00,False
rid_015142,dev_000635,ios,2024-10-04 01:58:00,False
rid_001582,dev_000636,desktop,2024-10-04 02:05:00,False
rid_001810,dev_000637,ios,2024-10-04 02:12:00,False
rid_015763,dev_000638,ios,2024-10-04 02:19:00,False
rid_013917,dev_000639,desktop,2024-10-04 02:26:00,False
rid_014714,dev_000640,desktop,2024-10-04 02:33:00,False
rid_019210,dev_000641,tablet,2024-10-04 02:40:00,False
rid_005312,dev_000642,android,2024-10-04 02:47:00,False
rid_000453,dev_000643,tablet,2024-10-04 02:54:00,False
rid_016933,dev_000644,ios,2024-10-04 03:01:00,False
rid_010214,dev_000645,ios,2024-10-04 03:08:00,False
rid_011058,dev_000646,android,2024-10-04 03:15:00,False
rid_016202,dev_000647,tablet,2024-10-04 03:22:00,False
rid_015271,dev_000648,desktop,2024-10-04 03:29:00,False
rid_013912,dev_000649,desktop,2024-10-04 03:36:00,False
rid_009503,dev_000650,desktop,2024-10-04 03:43:00,False
rid_008049,dev_000651,tablet,2024-10-04 03:50:00,False
rid_001845,dev_000652,android,2024-10-04 03:57:00,False
rid_018539,dev_000653,desktop,2024-10-04 04:04:00,False
rid_001716,dev_000654,tablet,2024-10-04 04:11:00,False
rid_017073,dev_000655,ios,2024-10-04 04:18:00,False
rid_013465,dev_000656,tablet,2024-10-04 04:25:00,False
rid_006972,dev_000657,desktop,2024-10-04 04:32:00,False
rid_019980,dev_000658,ios,2024-10-04 04:39:00,False
rid_008933,dev_000659,android,2024-10-04 04:46:00,False
rid_015504,dev_000660,tablet,2024-10-04 04:53:00,False
rid_008148,dev_000661,android,2024-10-04 05:00:00,False
rid_009212,dev_000662,desktop,2024-10-04 05:07:00,False
rid_018338,dev_000663,tablet,2024-10-04 05:14:00,False
rid_017515,dev_000664,ios,2024-10-04 05:21:00,False
rid_008821,dev_000665,android,2024-10-04 05:28:00,False
rid_009716,dev_000666,android,2024-10-04 05:35:00,False
rid_001078,dev_000667,tablet,2024-10-04 05:42:00,False
rid_011355,dev_000668,ios,2024-10-04 05:49:00,False
rid_019379,dev_000669,android,2024-10-04 05:56:00,False
rid_006682,dev_000670,tablet,2024-10-04 06:03:00,False
rid_006920,dev_000671,ios,2024-10-04 06:10:00,False
rid_013576,dev_000672,desktop,2024-10-04 06:17:00,False
rid_009434,dev_000673,tablet,2024-10-04 06:24:00,False
rid_011397,dev_000674,tablet,2024-10-04 06:31:00,False
rid_006188,dev_000675,desktop,2024-10-04 06:38:00,False
rid_018809,dev_000676,desktop,2024-10-04 06:45:00,False
rid_007552,dev_000677,android,2024-10-04 06:52:00,False
rid_007918,dev_000678,tablet,2024-10-04 06:59:00,False
rid_019837,dev_000679,android,2024-10-04 07:06:00,False
rid_009854,dev_000680,ios,2024-10-04 07:13:00,False
rid_014740,dev_000681,tablet,2024-10-04 07:20:00,False
rid_003464,dev_000682,desktop,2024-10-04 07:27:00,False
rid_005623,dev_000683,ios,2024-10-04 07:34:00,False
rid_015438,dev_000684,ios,2024-10-04 07:41:00,False
rid_005446,dev_000685,android,2024-10-04 07:48:00,False
rid_019663,dev_000686,tablet,2024-10-04 07:55:00,False
rid_001755,dev_000687,android,2024-10-04 08:02:00,False
rid_019566,dev_000688,ios,2024-10-04 08:09:00,False
rid_013622,dev_000689,tablet,2024-10-04 08:16:00,False
rid_009549,dev_000690,desktop,2024-10-04 08:23:00,False
rid_003219,dev_000691,desktop,2024-10-04 08:30:00,False
rid_010590,dev_000692,desktop,2024-10-04 08:37:00,False
rid_007712,dev_000693,android,2024-10-04 08:44:00,False
rid_005992,dev_000694,ios,2024-10-04 08:51:00,False
rid_011667,dev_000695,tablet,2024-10-04 08:58:00,False
rid_019414,dev_000696,desktop,2024-10-04 09:05:00,False
rid_013970,dev_000697,desktop,2024-10-04 09:12:00,False
rid_002310,dev_000698,android,2024-10-04 09:19:00,False
rid_019434,dev_000699,tablet,2024-10-04 09:26:00,False
rid_015559,dev_000700,ios,2024-10-04 09:33:00,False
rid_015489,dev_000701,desktop,2024-10-04 09:40:00,False
rid_011203,dev_000702,desktop,2024-10-04 09:47:00,False
rid_001306,dev_000703,tablet,2024-10-04 09:54:00,False
rid_012907,dev_000704,android,2024-10-04 10:01:00,False
rid_012306,dev_000705,tablet,2024-10-04 10:08:00,False
rid_012649,dev_000706,ios,2024-10-04 10:15:00,False
rid_007528,dev_000707,ios,2024-10-04 10:22:00,False
rid_008728,dev_000708,ios,2024-10-04 10:29:00,False
rid_011116,dev_000709,tablet,2024-10-04 10:36:00,False
rid_010408,dev_000710,desktop,2024-10-04 10:43:00,False
rid_016335,dev_000711,android,2024-10-04 10:50:00,False
rid_013950,dev_000712,android,2024-10-04 10:57:00,False
rid_010040,dev_000713,desktop,2024-10-04 11:04:00,False
rid_019022,dev_000714,tablet,2024-10-04 11:11:00,False
rid_003586,dev_000715,tablet,2024-10-04 11:18:00,False
rid_008168,dev_000716,tablet,2024-10-04 11:25:00,False
rid_005628,dev_000717,tablet,2024-10-04 11:32:00,False
rid_008917,dev_000718,ios,2024-10-04 11:39:00,False
rid_003516,dev_000719,ios,2024-10-04 11:46:00,False
rid_003513,dev_000720,ios,2024-10-04 11:53:00,False
rid_012610,dev_000721,desktop,2024-10-04 12:00:00,False
rid_013465,dev_000722,desktop,2024-10-04 12:07:00,False
rid_009734,dev_000723,android,2024-10-04 12:14:00,False
rid_018365,dev_000724,ios,2024-10-04 12:21:00,False
rid_009435,dev_000725,desktop,2024-10-04 12:28:00,False
rid_010648,dev_000726,android,2024-10-04 12:35:00,False
rid_004439,dev_000727,ios,2024-10-04 12:42:00,False
rid_004794,dev_000728,ios,2024-10-04 12:49:00,False
rid_010400,dev_000729,android,2024-10-04 12:56:00,False
rid_009262,dev_000730,android,2024-10-04 13:03:00,False
rid_005783,dev_000731,android,2024-10-04 13:10:00,False
rid_009487,dev_000732,ios,2024-10-04 13:17:00,False
rid_005219,dev_000733,ios,2024-10-04 13:24:00,False
rid_004747,dev_000734,tablet,2024-10-04 13:31:00,False
rid_006994,dev_000735,ios,2024-10-04 13:38:00,False
rid_011148,dev_000736,ios,2024-10-04 13:45:00,False
rid_012431,dev_000737,ios,2024-10-04 13:52:00,False
rid_012328,dev_000738,ios,2024-10-04 13:59:00,False
rid_011159,dev_000739,tablet,2024-10-04 14:06:00,False
rid_005092,dev_000740,ios,2024-10-04 14:13:00,False
rid_010007,dev_000741,ios,2024-10-04 14:20:00,False
rid_009074,dev_000742,android,2024-10-04 14:27:00,True
rid_017498,dev_000743,ios,2024-10-04 14:34:00,False
rid_013022,dev_000744,ios,2024-10-04 14:41:00,False
rid_008845,dev_000745,desktop,2024-10-04 14:48:00,False
rid_018158,dev_000746,android,2024-10-04 14:55:00,False
rid_014016,dev_000747,desktop,2024-10-04 15:02:00,False
rid_001791,dev_000748,android,2024-10-04 15:09:00,False
rid_000455,dev_000749,android,2024-10-04 15:16:00,False
rid_017952,dev_000750,tablet,2024-10-04 15:23:00,False
rid_010239,dev_000751,android,2024-10-04 15:30:00,False
rid_002672,dev_000752,desktop,2024-10-04 15:37:00,False
rid_002649,dev_000753,ios,2024-10-04 15:44:00,False
rid_009870,dev_000754,tablet,2024-10-04 15:51:00,False
rid_007852,dev_000755,desktop,2024-10-04 15:58:00,False
rid_017609,dev_000756,tablet,2024-10-04 16:05:00,False
rid_010674,dev_000757,tablet,2024-10-04 16:12:00,False
rid_018403,dev_000758,android,2024-10-04 16:19:00,False
rid_003852,dev_000759,desktop,2024-10-04 16:26:00,False
rid_015815,dev_000760,ios,2024-10-04 16:33:00,False
rid_001395,dev_000761,ios,2024-10-04 16:40:00,False
rid_001873,dev_000762,tablet,2024-10-04 16:47:00,False
rid_003089,dev_000763,desktop,2024-10-04 16:54:00,False
rid_006292,dev_000764,android,2024-10-04 17:01:00,False
rid_007670,dev_000765,android,2024-10-04 17:08:00,False
rid_003862,dev_000766,tablet,2024-10-04 17:15:00,False
rid_001141,dev_000767,ios,2024-10-04 17:22:00,False
rid_010418,dev_000768,tablet,2024-10-04 17:29:00,False
rid_001782,dev_000769,ios,2024-10-04 17:36:00,False
rid_007817,dev_000770,android,2024-10-04 17:43:00,False
rid_006179,dev_000771,desktop,2024-10-04 17:50:00,False
rid_018372,dev_000772,tablet,2024-10-04 17:57:00,False
rid_002286,dev_000773,android,2024-10-04 18:04:00,True
rid_004780,dev_000774,android,2024-10-04 18:11:00,False
rid_018869,dev_000775,ios,2024-10-04 18:18:00,False
rid_016956,dev_000776,desktop,2024-10-04 18:25:00,False
rid_016709,dev_000777,desktop,2024-10-04 18:32:00,False
rid_007158,dev_000778,tablet,2024-10-04 18:39:00,False
rid_008144,dev_000779,ios,2024-10-04 18:46:00,False
rid_017428,dev_000780,tablet,2024-10-04 18:53:00,False
rid_003177,dev_000781,ios,2024-10-04 19:00:00,False
rid_005156,dev_000782,ios,2024-10-04 19:07:00,False
rid_003077,dev_000783,tablet,2024-10-04 19:14:00,False
rid_008368,dev_000784,ios,2024-10-04 19:21:00,False
rid_002781,dev_000785,ios,2024-10-04 19:28:00,False
rid_007690,dev_000786,desktop,2024-10-04 19:35:00,False
rid_007838,dev_000787,tablet,2024-10-04 19:42:00,False
rid_015240,dev_000788,android,2024-10-04 19:49:00,False
rid_005636,dev_000789,desktop,2024-10-04 19:56:00,False
rid_012414,dev_000790,desktop,2024-10-04 20:03:00,False
rid_011550,dev_000791,android,2024-10-04 20:10:00,False
rid_018850,dev_000792,android,2024-10-04 20:17:00,False
rid_006700,dev_000793,desktop,2024-10-04 20:24:00,False
rid_003185,dev_000794,tablet,2024-10-04 20:31:00,False
rid_001970,dev_000795,tablet,2024-10-04 20:38:00,False
rid_019999,dev_000796,desktop,2024-10-04 20:45:00,True
rid_006270,dev_000797,ios,2024-10-04 20:52:00,False
rid_001799,dev_000798,android,2024-10-04 20:59:00,False
rid_003112,dev_000799,desktop,2024-10-04 21:06:00,False
rid_010708,dev_000800,tablet,2024-10-04 21:13:00,True
rid_010586,dev_000801,android,2024-10-04 21:20:00,False
rid_004147,dev_000802,ios,2024-10-04 21:27:00,False
rid_010569,dev_000803,desktop,2024-10-04 21:34:00,False
rid_009619,dev_000804,desktop,2024-10-04 21:41:00,False
rid_002990,dev_000805,android,2024-10-04 21:48:00,False
rid_015270,dev_000806,ios,2024-10-04 21:55:00,False
rid_001458,dev_000807,android,2024-10-04 22:02:00,False
rid_009577,dev_000808,ios,2024-10-04 22:09:00,False
rid_012915,dev_000809,desktop,2024-10-04 22:16:00,False
rid_017126,dev_000810,android,2024-10-04 22:23:00,False
rid_004771,dev_000811,tablet,2024-10-04 22:30:00,False
rid_014116,dev_000812,tablet,2024-10-04 22:37:00,False
rid_011103,dev_000813,ios,2024-10-04 22:44:00,False
rid_010228,dev_000814,android,2024-10-04 22:51:00,False
rid_014766,dev_000815,ios,2024-10-04 22:58:00,False
rid_018857,dev_000816,ios,2024-10-04 23:05:00,True
rid_011252,dev_000817,ios,2024-10-04 23:12:00,False
rid_016182,dev_000818,android,2024-10-04 23:19:00,False
rid_015094,dev_000819,desktop,2024-10-04 23:26:00,False
rid_019010,dev_000820,android,2024-10-04 23:33:00,False
rid_014962,dev_000821,ios,2024-10-04 23:40:00,False
rid_010808,dev_000822,desktop,2024-10-04 23:47:00,False
