real_identity_id,known_user_id,account_created_at,home_region,primary_channel,trust_status
rid_000395,ku_000395,2025-01-05 02:30:00,APAC,organic,watch
rid_000396,ku_000396,2025-01-05 02:45:00,LATAM,affiliate,review
rid_000397,ku_000397,2025-01-05 03:00:00,NA,direct,normal
rid_000398,ku_000398,2025-01-05 03:15:00,NA,affiliate,watch
rid_000399,ku_000399,2025-01-05 03:30:00,EU,paid_search,normal
rid_000400,ku_000400,2025-01-05 03:45:00,EU,direct,normal
rid_000401,ku_000401,2025-01-05 04:00:00,LATAM,affiliate,normal
rid_000402,ku_000402,2025-01-05 04:15:00,LATAM,affiliate,normal
rid_000403,ku_000403,2025-01-05 04:30:00,EU,direct,normal
rid_000404,ku_000404,2025-01-05 04:45:00,LATAM,affiliate,normal
rid_000405,ku_000405,2025-01-05 05:00:00,EU,social,normal
rid_000406,ku_000406,2025-01-05 05:15:00,APAC,organic,watch
rid_000407,ku_000407,2025-01-05 05:30:00,EU,organic,normal
rid_000408,ku_000408,2025-01-05 05:45:00,NA,organic,normal
rid_000409,ku_000409,2025-01-05 06:00:00,LATAM,affiliate,normal
rid_000410,ku_000410,2025-01-05 06:15:00,NA,affiliate,normal
rid_000411,ku_000411,2025-01-05 06:30:00,NA,paid_search,normal
rid_000412,ku_000412,2025-01-05 06:45:00,NA,organic,normal
rid_000413,ku_000413,2025-01-05 07:00:00,EU,paid_search,normal
rid_000414,ku_000414,2025-01-05 07:15:00,NA,organic,watch
rid_000415,ku_000415,2025-01-05 07:30:00,NA,organic,normal
rid_000416,ku_000416,2025-01-05 07:45:00,APAC,social,normal
rid_000417,ku_000417,2025-01-05 08:00:00,LATAM,direct,normal
rid_000418,ku_000418,2025-01-05 08:15:00,NA,social,watch
rid_000419,ku_000419,2025-01-05 08:30:00,EU,paid_search,normal
rid_000420,ku_000420,2025-01-05 08:45:00,APAC,social,watch
rid_000421,ku_000421,2025-01-05 09:00:00,LATAM,affiliate,normal
rid_000422,ku_000422,2025-01-05 09:15:00,APAC,paid_search,normal
rid_000423,ku_000423,2025-01-05 09:30:00,LATAM,organic,normal
rid_000424,ku_000424,2025-01-05 09:45:00,APAC,organic,normal
rid_000425,ku_000425,2025-01-05 10:00:00,EU,direct,normal
rid_000426,ku_000426,2025-01-05 10:15:00,NA,paid_search,normal
rid_000427,ku_000427,2025-01-05 10:30:00,LATAM,paid_search,normal
rid_000428,ku_000428,2025-01-05 10:45:00,LATAM,organic,normal
rid_000429,ku_000429,2025-01-05 11:00:00,NA,paid_search,normal
rid_000430,ku_000430,2025-01-05 11:15:00,APAC,affiliate,normal
rid_000431,ku_000431,2025-01-05 11:30:00,NA,social,normal
rid_000432,ku_000432,2025-01-05 11:45:00,APAC,organic,normal
rid_000433,ku_000433,2025-01-05 12:00:00,LATAM,paid_search,normal
rid_000434,ku_000434,2025-01-05 12:15:00,NA,affiliate,normal
rid_000435,ku_000435,2025-01-05 12:30:00,EU,organic,normal
rid_000436,ku_000436,2025-01-05 12:45:00,NA,paid_search,normal
rid_000437,ku_000437,2025-01-05 13:00:00,APAC,social,normal
rid_000438,ku_000438,2025-01-05 13:15:00,LATAM,paid_search,normal
rid_000439,ku_000439,2025-01-05 13:30:00,NA,paid_search,normal
rid_000440,ku_000440,2025-01-05 13:45:00,EU,affiliate,normal
rid_000441,ku_000441,2025-01-05 14:00:00,LATAM,organic,normal
rid_000442,ku_000442,2025-01-05 14:15:00,EU,direct,normal
rid_000443,ku_000443,2025-01-05 14:30:00,NA,social,normal
rid_000444,ku_000444,2025-01-05 14:45:00,EU,affiliate,normal
rid_000445,ku_000445,2025-01-05 15:00:00,APAC,affiliate,normal
rid_000446,ku_000446,2025-01-05 15:15:00,APAC,affiliate,normal
rid_000447,ku_000447,2025-01-05 15:30:00,EU,direct,normal
rid_000448,ku_000448,2025-01-05 15:45:00,LATAM,affiliate,normal
rid_000449,ku_000449,2025-01-05 16:00:00,APAC,affiliate,normal
rid_000450,ku_000450,2025-01-05 16:15:00,EU,affiliate,normal
rid_000451,ku_000451,2025-01-05 16:30:00,LATAM,organic,normal
rid_000452,ku_000452,2025-01-05 16:45:00,LATAM,affiliate,normal
rid_000453,ku_000453,2025-01-05 17:00:00,EU,direct,normal
rid_000454,ku_000454,2025-01-05 17:15:00,NA,affiliate,normal
rid_000455,ku_000455,2025-01-05 17:30:00,APAC,affiliate,normal
rid_000456,ku_000456,2025-01-05 17:45:00,APAC,paid_search,normal
rid_000457,ku_000457,2025-01-05 18:00:00,NA,organic,watch
rid_000458,ku_000458,2025-01-05 18:15:00,APAC,paid_search,normal
rid_000459,ku_000459,2025-01-05 18:30:00,LATAM,paid_search,normal
rid_000460,ku_000460,2025-01-05 18:45:00,NA,social,normal
rid_000461,ku_000461,2025-01-05 19:00:00,APAC,organic,normal
rid_000462,ku_000462,2025-01-05 19:15:00,NA,organic,normal
rid_000463,ku_000463,2025-01-05 19:30:00,APAC,direct,normal
rid_000464,ku_000464,2025-01-05 19:45:00,EU,affiliate,normal
rid_000465,ku_000465,2025-01-05 20:00:00,NA,organic,normal
rid_000466,ku_000466,2025-01-05 20:15:00,LATAM,social,normal
rid_000467,ku_000467,2025-01-05 20:30:00,NA,affiliate,normal
rid_000468,ku_000468,2025-01-05 20:45:00,APAC,social,normal
rid_000469,ku_000469,2025-01-05 21:00:00,NA,direct,watch
rid_000470,ku_000470,2025-01-05 21:15:00,LATAM,affiliate,normal
rid_000471,ku_000471,2025-01-05 21:30:00,APAC,affiliate,normal
rid_000472,ku_000472,2025-01-05 21:45:00,LATAM,social,watch
rid_000473,ku_000473,2025-01-05 22:00:00,EU,affiliate,normal
rid_000474,ku_000474,2025-01-05 22:15:00,EU,direct,watch
rid_000475,ku_000475,2025-01-05 22:30:00,APAC,paid_search,normal
rid_000476,ku_000476,2025-01-05 22:45:00,LATAM,paid_search,normal
rid_000477,ku_000477,2025-01-05 23:00:00,LATAM,organic,watch
rid_000478,ku_000478,2025-01-05 23:15:00,NA,social,normal
rid_000479,ku_000479,2025-01-05 23:30:00,APAC,affiliate,normal
rid_000480,ku_000480,2025-01-05 23:45:00,NA,organic,normal
rid_000481,ku_000481,2025-01-06 00:00:00,EU,direct,normal
rid_000482,ku_000482,2025-01-06 00:15:00,LATAM,social,normal
rid_000483,ku_000483,2025-01-06 00:30:00,EU,social,normal
rid_000484,ku_000484,2025-01-06 00:45:00,LATAM,paid_search,normal
rid_000485,ku_000485,2025-01-06 01:00:00,EU,social,normal
rid_000486,ku_000486,2025-01-06 01:15:00,NA,social,watch
rid_000487,ku_000487,2025-01-06 01:30:00,EU,affiliate,watch
rid_000488,ku_000488,2025-01-06 01:45:00,APAC,social,normal
rid_000489,ku_000489,2025-01-06 02:00:00,LATAM,social,normal
rid_000490,ku_000490,2025-01-06 02:15:00,APAC,social,normal
rid_000491,ku_000491,2025-01-06 02:30:00,LATAM,organic,normal
rid_000492,ku_000492,2025-01-06 02:45:00,LATAM,affiliate,normal
rid_000493,ku_000493,2025-01-06 03:00:00,LATAM,direct,normal
rid_000494,ku_000494,2025-01-06 03:15:00,APAC,paid_search,watch
rid_000495,ku_000495,2025-01-06 03:30:00,EU,direct,normal
rid_000496,ku_000496,2025-01-06 03:45:00,EU,social,normal
rid_000497,ku_000497,2025-01-06 04:00:00,NA,direct,normal
rid_000498,ku_000498,2025-01-06 04:15:00,EU,paid_search,normal
rid_000499,ku_000499,2025-01-06 04:30:00,LATAM,affiliate,normal
rid_000500,ku_000500,2025-01-06 04:45:00,EU,direct,normal
rid_000501,ku_000501,2025-01-06 05:00:00,NA,paid_search,watch
rid_000502,ku_000502,2025-01-06 05:15:00,APAC,affiliate,normal
rid_000503,ku_000503,2025-01-06 05:30:00,LATAM,paid_search,normal
rid_000504,ku_000504,2025-01-06 05:45:00,LATAM,direct,watch
rid_000505,ku_000505,2025-01-06 06:00:00,EU,affiliate,normal
rid_000506,ku_000506,2025-01-06 06:15:00,EU,direct,normal
rid_000507,ku_000507,2025-01-06 06:30:00,APAC,direct,normal
rid_000508,ku_000508,2025-01-06 06:45:00,NA,social,normal
rid_000509,ku_000509,2025-01-06 07:00:00,EU,organic,normal
rid_000510,ku_000510,2025-01-06 07:15:00,NA,affiliate,normal
rid_000511,ku_000511,2025-01-06 07:30:00,LATAM,paid_search,normal
rid_000512,ku_000512,2025-01-06 07:45:00,APAC,social,normal
rid_000513,ku_000513,2025-01-06 08:00:00,LATAM,paid_search,normal
rid_000514,ku_000514,2025-01-06 08:15:00,LATAM,direct,normal
rid_000515,ku_000515,2025-01-06 08:30:00,LATAM,social,normal
rid_000516,ku_000516,2025-01-06 08:45:00,NA,organic,normal
rid_000517,ku_000517,2025-01-06 09:00:00,LATAM,organic,normal
rid_000518,ku_000518,2025-01-06 09:15:00,NA,social,watch
rid_000519,ku_000519,2025-01-06 09:30:00,EU,affiliate,watch
rid_000520,ku_000520,2025-01-06 09:45:00,APAC,direct,normal
rid_000521,ku_000521,2025-01-06 10:00:00,EU,organic,watch
rid_000522,ku_000522,2025-01-06 10:15:00,NA,direct,normal
rid_000523,ku_000523,2025-01-06 10:30:00,NA,paid_search,normal
rid_000524,ku_000524,2025-01-06 10:45:00,LATAM,direct,normal
rid_000525,ku_000525,2025-01-06 11:00:00,EU,paid_search,normal
rid_000526,ku_000526,2025-01-06 11:15:00,EU,paid_search,normal
rid_000527,ku_000527,2025-01-06 11:30:00,LATAM,paid_search,normal
rid_000528,ku_000528,2025-01-06 11:45:00,NA,social,normal
rid_000529,ku_000529,2025-01-06 12:00:00,LATAM,direct,normal
rid_000530,ku_000530,2025-01-06 12:15:00,LATAM,social,review
rid_000531,ku_000531,2025-01-06 12:30:00,APAC,affiliate,normal
rid_000532,ku_000532,2025-01-06 12:45:00,NA,organic,normal
rid_000533,ku_000533,2025-01-06 13:00:00,NA,paid_search,normal
rid_000534,ku_000534,2025-01-06 13:15:00,EU,organic,normal
rid_000535,ku_000535,2025-01-06 13:30:00,APAC,social,normal
rid_000536,ku_000536,2025-01-06 13:45:00,NA,social,normal
rid_000537,ku_000537,2025-01-06 14:00:00,EU,organic,normal
rid_000538,ku_000538,2025-01-06 14:15:00,NA,affiliate,normal
rid_000539,ku_000539,2025-01-06 14:30:00,APAC,organic,normal
rid_000540,ku_000540,2025-01-06 14:45:00,NA,social,normal
rid_000541,ku_000541,2025-01-06 15:00:00,APAC,affiliate,normal
rid_000542,ku_000542,2025-01-06 15:15:00,NA,affiliate,normal
rid_000543,ku_000543,2025-01-06 15:30:00,NA,social,normal
rid_000544,ku_000544,2025-01-06 15:45:00,NA,direct,normal
rid_000545,ku_000545,2025-01-06 16:00:00,LATAM,direct,normal
rid_000546,ku_000546,2025-01-06 16:15:00,NA,affiliate,normal
rid_000547,ku_000547,2025-01-06 16:30:00,EU,social,normal
rid_000548,ku_000548,2025-01-06 16:45:00,APAC,social,normal
rid_000549,ku_000549,2025-01-06 17:00:00,APAC,organic,normal
rid_000550,ku_000550,2025-01-06 17:15:00,APAC,paid_search,review
rid_000551,ku_000551,2025-01-06 17:30:00,LATAM,social,normal
rid_000552,ku_000552,2025-01-06 17:45:00,EU,paid_search,normal
rid_000553,ku_000553,2025-01-06 18:00:00,LATAM,paid_search,normal
rid_000554,ku_000554,2025-01-06 18:15:00,EU,affiliate,normal
rid_000555,ku_000555,2025-01-06 18:30:00,LATAM,paid_search,normal
rid_000556,ku_000556,2025-01-06 18:45:00,APAC,organic,normal
rid_000557,ku_000557,2025-01-06 19:00:00,APAC,organic,normal
rid_000558,ku_000558,2025-01-06 19:15:00,LATAM,paid_search,normal
rid_000559,ku_000559,2025-01-06 19:30:00,LATAM,direct,normal
rid_000560,ku_000560,2025-01-06 19:45:00,LATAM,direct,normal
rid_000561,ku_000561,2025-01-06 20:00:00,APAC,affiliate,review
rid_000562,ku_000562,2025-01-06 20:15:00,NA,affiliate,normal
rid_000563,ku_000563,2025-01-06 20:30:00,EU,social,normal
rid_000564,ku_000564,2025-01-06 20:45:00,NA,direct,review
rid_000565,ku_000565,2025-01-06 21:00:00,LATAM,affiliate,normal
rid_000566,ku_000566,2025-01-06 21:15:00,NA,organic,normal
rid_000567,ku_000567,2025-01-06 21:30:00,NA,affiliate,normal
rid_000568,ku_000568,2025-01-06 21:45:00,NA,direct,normal
rid_000569,ku_000569,2025-01-06 22:00:00,APAC,affiliate,normal
rid_000570,ku_000570,2025-01-06 22:15:00,APAC,paid_search,watch
rid_000571,ku_000571,2025-01-06 22:30:00,LATAM,social,normal
rid_000572,ku_000572,2025-01-06 22:45:00,EU,paid_search,normal
rid_000573,ku_000573,2025-01-06 23:00:00,EU,social,normal
rid_000574,ku_000574,2025-01-06 23:15:00,NA,direct,normal
rid_000575,ku_000575,2025-01-06 23:30:00,NA,paid_search,normal
rid_000576,ku_000576,2025-01-06 23:45:00,EU,direct,normal
rid_000577,ku_000577,2025-01-07 00:00:00,LATAM,social,normal
rid_000578,ku_000578,2025-01-07 00:15:00,APAC,organic,normal
rid_000579,ku_000579,2025-01-07 00:30:00,LATAM,organic,normal
rid_000580,ku_000580,2025-01-07 00:45:00,NA,paid_search,normal
rid_000581,ku_000581,2025-01-07 01:00:00,NA,paid_search,normal
rid_000582,ku_000582,2025-01-07 01:15:00,LATAM,social,normal
rid_000583,ku_000583,2025-01-07 01:30:00,NA,paid_search,normal
rid_000584,ku_000584,2025-01-07 01:45:00,NA,affiliate,normal
rid_000585,ku_000585,2025-01-07 02:00:00,EU,organic,normal
rid_000586,ku_000586,2025-01-07 02:15:00,LATAM,direct,normal
rid_000587,ku_000587,2025-01-07 02:30:00,APAC,direct,normal
rid_000588,ku_000588,2025-01-07 02:45:00,NA,social,normal
rid_000589,ku_000589,2025-01-07 03:00:00,LATAM,direct,normal
rid_000590,ku_000590,2025-01-07 03:15:00,LATAM,paid_search,normal
rid_000591,ku_000591,2025-01-07 03:30:00,LATAM,organic,normal
rid_000592,ku_000592,2025-01-07 03:45:00,LATAM,affiliate,normal
rid_000593,ku_000593,2025-01-07 04:00:00,NA,organic,normal
rid_000594,ku_000594,2025-01-07 04:15:00,LATAM,affiliate,review
rid_000595,ku_000595,2025-01-07 04:30:00,EU,direct,normal
rid_000596,ku_000596,2025-01-07 04:45:00,LATAM,organic,normal
rid_000597,ku_000597,2025-01-07 05:00:00,APAC,social,watch
rid_000598,ku_000598,2025-01-07 05:15:00,LATAM,organic,normal
rid_000599,ku_000599,2025-01-07 05:30:00,APAC,direct,normal
rid_000600,ku_000600,2025-01-07 05:45:00,APAC,direct,normal
rid_000601,ku_000601,2025-01-07 06:00:00,APAC,direct,normal
rid_000602,ku_000602,2025-01-07 06:15:00,LATAM,social,watch
rid_000603,ku_000603,2025-01-07 06:30:00,APAC,social,normal
rid_000604,ku_000604,2025-01-07 06:45:00,NA,organic,watch
rid_000605,ku_000605,2025-01-07 07:00:00,LATAM,organic,normal
rid_000606,ku_000606,2025-01-07 07:15:00,APAC,affiliate,normal
rid_000607,ku_000607,2025-01-07 07:30:00,EU,direct,normal
rid_000608,ku_000608,2025-01-07 07:45:00,APAC,organic,normal
rid_000609,ku_000609,2025-01-07 08:00:00,LATAM,social,normal
rid_000610,ku_000610,2025-01-07 08:15:00,LATAM,direct,watch
rid_000611,ku_000611,2025-01-07 08:30:00,LATAM,organic,normal
rid_000612,ku_000612,2025-01-07 08:45:00,EU,affiliate,normal
rid_000613,ku_000613,2025-01-07 09:00:00,LATAM,paid_search,normal
rid_000614,ku_000614,2025-01-07 09:15:00,EU,organic,normal
rid_000615,ku_000615,2025-01-07 09:30:00,APAC,organic,normal
rid_000616,ku_000616,2025-01-07 09:45:00,APAC,paid_search,normal
rid_000617,ku_000617,2025-01-07 10:00:00,NA,social,normal
rid_000618,ku_000618,2025-01-07 10:15:00,EU,affiliate,watch
rid_000619,ku_000619,2025-01-07 10:30:00,NA,paid_search,normal
rid_000620,ku_000620,2025-01-07 10:45:00,NA,paid_search,normal
rid_000621,ku_000621,2025-01-07 11:00:00,EU,paid_search,normal
rid_000622,ku_000622,2025-01-07 11:15:00,EU,paid_search,normal
rid_000623,ku_000623,2025-01-07 11:30:00,NA,organic,normal
rid_000624,ku_000624,2025-01-07 11:45:00,EU,organic,normal
rid_000625,ku_000625,2025-01-07 12:00:00,APAC,affiliate,normal
rid_000626,ku_000626,2025-01-07 12:15:00,NA,organic,normal
rid_000627,ku_000627,2025-01-07 12:30:00,EU,organic,normal
rid_000628,ku_000628,2025-01-07 12:45:00,EU,direct,watch
rid_000629,ku_000629,2025-01-07 13:00:00,APAC,social,normal
rid_000630,ku_000630,2025-01-07 13:15:00,EU,affiliate,watch
rid_000631,ku_000631,2025-01-07 13:30:00,APAC,paid_search,normal
rid_000632,ku_000632,2025-01-07 13:45:00,EU,direct,normal
rid_000633,ku_000633,2025-01-07 14:00:00,EU,social,normal
rid_000634,ku_000634,2025-01-07 14:15:00,EU,social,watch
rid_000635,ku_000635,2025-01-07 14:30:00,NA,paid_search,normal
rid_000636,ku_000636,2025-01-07 14:45:00,APAC,organic,normal
rid_000637,ku_000637,2025-01-07 15:00:00,NA,social,normal
rid_000638,ku_000638,2025-01-07 15:15:00,EU,direct,normal
rid_000639,ku_000639,2025-01-07 15:30:00,LATAM,paid_search,normal
rid_000640,ku_000640,2025-01-07 15:45:00,LATAM,organic,normal
rid_000641,ku_000641,2025-01-07 16:00:00,APAC,direct,normal
rid_000642,ku_000642,2025-01-07 16:15:00,LATAM,direct,review
rid_000643,ku_000643,2025-01-07 16:30:00,LATAM,affiliate,normal
rid_000644,ku_000644,2025-01-07 16:45:00,EU,organic,normal
rid_000645,ku_000645,2025-01-07 17:00:00,LATAM,direct,normal
rid_000646,ku_000646,2025-01-07 17:15:00,EU,social,normal
rid_000647,ku_000647,2025-01-07 17:30:00,EU,direct,normal
rid_000648,ku_000648,2025-01-07 17:45:00,APAC,organic,normal
rid_000649,ku_000649,2025-01-07 18:00:00,LATAM,social,normal
rid_000650,ku_000650,2025-01-07 18:15:00,LATAM,social,normal
rid_000651,ku_000651,2025-01-07 18:30:00,EU,organic,normal
rid_000652,ku_000652,2025-01-07 18:45:00,APAC,paid_search,normal
rid_000653,ku_000653,2025-01-07 19:00:00,NA,affiliate,watch
rid_000654,ku_000654,2025-01-07 19:15:00,LATAM,social,normal
rid_000655,ku_000655,2025-01-07 19:30:00,APAC,social,normal
rid_000656,ku_000656,2025-01-07 19:45:00,APAC,paid_search,normal
rid_000657,ku_000657,2025-01-07 20:00:00,LATAM,organic,normal
rid_000658,ku_000658,2025-01-07 20:15:00,APAC,social,normal
rid_000659,ku_000659,2025-01-07 20:30:00,NA,paid_search,normal
rid_000660,ku_000660,2025-01-07 20:45:00,EU,direct,normal
rid_000661,ku_000661,2025-01-07 21:00:00,NA,affiliate,normal
rid_000662,ku_000662,2025-01-07 21:15:00,APAC,social,normal
rid_000663,ku_000663,2025-01-07 21:30:00,NA,paid_search,normal
rid_000664,ku_000664,2025-01-07 21:45:00,NA,direct,normal
rid_000665,ku_000665,2025-01-07 22:00:00,APAC,affiliate,watch
rid_000666,ku_000666,2025-01-07 22:15:00,APAC,organic,normal
rid_000667,ku_000667,2025-01-07 22:30:00,APAC,affiliate,review
rid_000668,ku_000668,2025-01-07 22:45:00,LATAM,paid_search,watch
rid_000669,ku_000669,2025-01-07 23:00:00,LATAM,organic,normal
rid_000670,ku_000670,2025-01-07 23:15:00,NA,paid_search,normal
rid_000671,ku_000671,2025-01-07 23:30:00,LATAM,affiliate,normal
rid_000672,ku_000672,2025-01-07 23:45:00,APAC,direct,normal
rid_000673,ku_000673,2025-01-08 00:00:00,APAC,organic,review
rid_000674,ku_000674,2025-01-08 00:15:00,NA,affiliate,normal
rid_000675,ku_000675,2025-01-08 00:30:00,APAC,affiliate,normal
rid_000676,ku_000676,2025-01-08 00:45:00,APAC,direct,normal
rid_000677,ku_000677,2025-01-08 01:00:00,APAC,paid_search,watch
rid_000678,ku_000678,2025-01-08 01:15:00,NA,social,normal
rid_000679,ku_000679,2025-01-08 01:30:00,APAC,social,normal
rid_000680,ku_000680,2025-01-08 01:45:00,LATAM,affiliate,normal
rid_000681,ku_000681,2025-01-08 02:00:00,APAC,organic,normal
rid_000682,ku_000682,2025-01-08 02:15:00,NA,affiliate,normal
rid_000683,ku_000683,2025-01-08 02:30:00,LATAM,organic,normal
rid_000684,ku_000684,2025-01-08 02:45:00,LATAM,direct,normal
rid_000685,ku_000685,2025-01-08 03:00:00,NA,affiliate,normal
rid_000686,ku_000686,2025-01-08 03:15:00,LATAM,paid_search,normal
rid_000687,ku_000687,2025-01-08 03:30:00,EU,direct,watch
rid_000688,ku_000688,2025-01-08 03:45:00,APAC,direct,normal
rid_000689,ku_000689,2025-01-08 04:00:00,EU,paid_search,normal
rid_000690,ku_000690,2025-01-08 04:15:00,LATAM,social,normal
rid_000691,ku_000691,2025-01-08 04:30:00,LATAM,direct,watch
rid_000692,ku_000692,2025-01-08 04:45:00,LATAM,direct,normal
rid_000693,ku_000693,2025-01-08 05:00:00,LATAM,organic,normal
rid_000694,ku_000694,2025-01-08 05:15:00,LATAM,organic,normal
rid_000695,ku_000695,2025-01-08 05:30:00,NA,paid_search,normal
rid_000696,ku_000696,2025-01-08 05:45:00,EU,organic,normal
rid_000697,ku_000697,2025-01-08 06:00:00,APAC,affiliate,normal
rid_000698,ku_000698,2025-01-08 06:15:00,APAC,social,normal
rid_000699,ku_000699,2025-01-08 06:30:00,NA,social,watch
rid_000700,ku_000700,2025-01-08 06:45:00,NA,direct,normal
rid_000701,ku_000701,2025-01-08 07:00:00,APAC,organic,watch
rid_000702,ku_000702,2025-01-08 07:15:00,APAC,social,watch
rid_000703,ku_000703,2025-01-08 07:30:00,NA,social,normal
rid_000704,ku_000704,2025-01-08 07:45:00,NA,organic,normal
rid_000705,ku_000705,2025-01-08 08:00:00,NA,social,normal
rid_000706,ku_000706,2025-01-08 08:15:00,APAC,organic,normal
rid_000707,ku_000707,2025-01-08 08:30:00,NA,direct,normal
rid_000708,ku_000708,2025-01-08 08:45:00,APAC,affiliate,normal
rid_000709,ku_000709,2025-01-08 09:00:00,EU,social,watch
rid_000710,ku_000710,2025-01-08 09:15:00,EU,organic,normal
rid_000711,ku_000711,2025-01-08 09:30:00,APAC,organic,normal
rid_000712,ku_000712,2025-01-08 09:45:00,APAC,affiliate,normal
rid_000713,ku_000713,2025-01-08 10:00:00,APAC,affiliate,normal
rid_000714,ku_000714,2025-01-08 10:15:00,LATAM,organic,normal
rid_000715,ku_000715,2025-01-08 10:30:00,LATAM,social,normal
rid_000716,ku_000716,2025-01-08 10:45:00,LATAM,affiliate,normal
rid_000717,ku_000717,2025-01-08 11:00:00,APAC,paid_search,normal
rid_000718,ku_000718,2025-01-08 11:15:00,EU,affiliate,normal
rid_000719,ku_000719,2025-01-08 11:30:00,NA,direct,review
rid_000720,ku_000720,2025-01-08 11:45:00,APAC,affiliate,normal
rid_000721,ku_000721,2025-01-08 12:00:00,NA,organic,normal
rid_000722,ku_000722,2025-01-08 12:15:00,LATAM,direct,normal
rid_000723,ku_000723,2025-01-08 12:30:00,LATAM,organic,normal
rid_000724,ku_000724,2025-01-08 12:45:00,NA,organic,normal
rid_000725,ku_000725,2025-01-08 13:00:00,LATAM,direct,normal
rid_000726,ku_000726,2025-01-08 13:15:00,NA,paid_search,normal
rid_000727,ku_000727,2025-01-08 13:30:00,APAC,affiliate,normal
rid_000728,ku_000728,2025-01-08 13:45:00,NA,affiliate,normal
rid_000729,ku_000729,2025-01-08 14:00:00,EU,organic,review
rid_000730,ku_000730,2025-01-08 14:15:00,APAC,paid_search,normal
rid_000731,ku_000731,2025-01-08 14:30:00,APAC,affiliate,normal
rid_000732,ku_000732,2025-01-08 14:45:00,EU,social,normal
rid_000733,ku_000733,2025-01-08 15:00:00,LATAM,direct,normal
rid_000734,ku_000734,2025-01-08 15:15:00,LATAM,affiliate,normal
rid_000735,ku_000735,2025-01-08 15:30:00,NA,social,normal
rid_000736,ku_000736,2025-01-08 15:45:00,APAC,organic,normal
rid_000737,ku_000737,2025-01-08 16:00:00,APAC,paid_search,normal
