real_identity_id,cookie_id,browser_family,cookie_created_at,reset_generation
rid_010668,ck_000457,firefox,2024-10-16 14:00:00,3
rid_017695,ck_000458,edge,2024-10-16 14:05:00,0
rid_005995,ck_000459,edge,2024-10-16 14:10:00,1
rid_015230,ck_000460,edge,2024-10-16 14:15:00,0
rid_016019,ck_000461,chrome,2024-10-16 14:20:00,1
rid_015826,ck_000462,chrome,2024-10-16 14:25:00,0
rid_019098,ck_000463,chrome,2024-10-16 14:30:00,0
rid_009368,ck_000464,edge,2024-10-16 14:35:00,2
rid_002361,ck_000465,chrome,2024-10-16 14:40:00,3
rid_009849,ck_000466,chrome,2024-10-16 14:45:00,2
rid_013731,ck_000467,edge,2024-10-16 14:50:00,3
rid_016876,ck_000468,chrome,2024-10-16 14:55:00,0
rid_005044,ck_000469,safari,2024-10-16 15:00:00,1
rid_001771,ck_000470,firefox,2024-10-16 15:05:00,0
rid_014565,ck_000471,chrome,2024-10-16 15:10:00,1
rid_003784,ck_000472,safari,2024-10-16 15:15:00,2
rid_003712,ck_000473,safari,2024-10-16 15:20:00,0
rid_007361,ck_000474,edge,2024-10-16 15:25:00,0
rid_015005,ck_000475,firefox,2024-10-16 15:30:00,1
rid_008670,ck_000476,edge,2024-10-16 15:35:00,2
rid_009720,ck_000477,chrome,2024-10-16 15:40:00,0
rid_016713,ck_000478,firefox,2024-10-16 15:45:00,3
rid_006566,ck_000479,safari,2024-10-16 15:50:00,2
rid_019628,ck_000480,firefox,2024-10-16 15:55:00,0
rid_010833,ck_000481,edge,2024-10-16 16:00:00,3
rid_016140,ck_000482,firefox,2024-10-16 16:05:00,1
rid_009063,ck_000483,chrome,2024-10-16 16:10:00,0
rid_001979,ck_000484,safari,2024-10-16 16:15:00,0
rid_004242,ck_000485,edge,2024-10-16 16:20:00,3
rid_010925,ck_000486,firefox,2024-10-16 16:25:00,0
rid_018402,ck_000487,edge,2024-10-16 16:30:00,3
rid_014363,ck_000488,firefox,2024-10-16 16:35:00,1
rid_019249,ck_000489,safari,2024-10-16 16:40:00,1
rid_011112,ck_000490,safari,2024-10-16 16:45:00,2
rid_011831,ck_000491,firefox,2024-10-16 16:50:00,1
rid_008873,ck_000492,chrome,2024-10-16 16:55:00,3
rid_004669,ck_000493,firefox,2024-10-16 17:00:00,1
rid_008511,ck_000494,edge,2024-10-16 17:05:00,0
rid_011099,ck_000495,edge,2024-10-16 17:10:00,0
rid_012509,ck_000496,edge,2024-10-16 17:15:00,3
rid_007702,ck_000497,edge,2024-10-16 17:20:00,2
rid_012696,ck_000498,safari,2024-10-16 17:25:00,0
rid_016789,ck_000499,chrome,2024-10-16 17:30:00,1
rid_006142,ck_000500,safari,2024-10-16 17:35:00,0
rid_019088,ck_000501,chrome,2024-10-16 17:40:00,1
rid_008329,ck_000502,edge,2024-10-16 17:45:00,1
rid_008771,ck_000503,chrome,2024-10-16 17:50:00,3
rid_003058,ck_000504,safari,2024-10-16 17:55:00,3
rid_012992,ck_000505,safari,2024-10-16 18:00:00,1
rid_017673,ck_000506,firefox,2024-10-16 18:05:00,0
rid_007725,ck_000507,chrome,2024-10-16 18:10:00,1
rid_017386,ck_000508,firefox,2024-10-16 18:15:00,2
rid_019075,ck_000509,firefox,2024-10-16 18:20:00,3
rid_013200,ck_000510,firefox,2024-10-16 18:25:00,1
rid_005989,ck_000511,chrome,2024-10-16 18:30:00,0
rid_019495,ck_000512,firefox,2024-10-16 18:35:00,1
rid_005778,ck_000513,safari,2024-10-16 18:40:00,3
rid_009749,ck_000514,safari,2024-10-16 18:45:00,1
rid_009371,ck_000515,chrome,2024-10-16 18:50:00,0
rid_017585,ck_000516,firefox,2024-10-16 18:55:00,0
rid_019213,ck_000517,edge,2024-10-16 19:00:00,3
rid_014886,ck_000518,chrome,2024-10-16 19:05:00,2
rid_006241,ck_000519,firefox,2024-10-16 19:10:00,3
rid_003550,ck_000520,edge,2024-10-16 19:15:00,1
rid_006564,ck_000521,edge,2024-10-16 19:20:00,1
rid_017344,ck_000522,edge,2024-10-16 19:25:00,1
rid_010341,ck_000523,chrome,2024-10-16 19:30:00,2
rid_003370,ck_000524,safari,2024-10-16 19:35:00,0
rid_009988,ck_000525,firefox,2024-10-16 19:40:00,2
rid_012429,ck_000526,edge,2024-10-16 19:45:00,0
rid_008827,ck_000527,edge,2024-10-16 19:50:00,1
rid_003459,ck_000528,edge,2024-10-16 19:55:00,3
rid_001930,ck_000529,chrome,2024-10-16 20:00:00,2
rid_019073,ck_000530,firefox,2024-10-16 20:05:00,3
rid_019181,ck_000531,firefox,2024-10-16 20:10:00,3
rid_013257,ck_000532,chrome,2024-10-16 20:15:00,2
rid_006443,ck_000533,chrome,2024-10-16 20:20:00,2
rid_002558,ck_000534,edge,2024-10-16 20:25:00,2
rid_003529,ck_000535,chrome,2024-10-16 20:30:00,2
rid_002186,ck_000536,chrome,2024-10-16 20:35:00,3
rid_004871,ck_000537,safari,2024-10-16 20:40:00,0
rid_003818,ck_000538,safari,2024-10-16 20:45:00,2
rid_014942,ck_000539,edge,2024-10-16 20:50:00,3
rid_010878,ck_000540,chrome,2024-10-16 20:55:00,3
rid_016487,ck_000541,firefox,2024-10-16 21:00:00,2
rid_001014,ck_000542,firefox,2024-10-16 21:05:00,3
rid_008606,ck_000543,firefox,2024-10-16 21:10:00,0
rid_018716,ck_000544,edge,2024-10-16 21:15:00,0
rid_001526,ck_000545,firefox,2024-10-16 21:20:00,2
rid_004014,ck_000546,firefox,2024-10-16 21:25:00,0
rid_013672,ck_000547,safari,2024-10-16 21:30:00,0
rid_009941,ck_000548,safari,2024-10-16 21:35:00,0
rid_007800,ck_000549,chrome,2024-10-16 21:40:00,3
rid_014081,ck_000550,chrome,2024-10-16 21:45:00,0
rid_017654,ck_000551,edge,2024-10-16 21:50:00,3
rid_014970,ck_000552,safari,2024-10-16 21:55:00,3
rid_016089,ck_000553,chrome,2024-10-16 22:00:00,2
rid_010029,ck_000554,firefox,2024-10-16 22:05:00,1
rid_002835,ck_000555,edge,2024-10-16 22:10:00,3
rid_002224,ck_000556,safari,2024-10-16 22:15:00,3
rid_008082,ck_000557,safari,2024-10-16 22:20:00,0
rid_003742,ck_000558,safari,2024-10-16 22:25:00,3
rid_016077,ck_000559,edge,2024-10-16 22:30:00,2
rid_017631,ck_000560,safari,2024-10-16 22:35:00,3
rid_013062,ck_000561,chrome,2024-10-16 22:40:00,3
rid_000749,ck_000562,firefox,2024-10-16 22:45:00,2
rid_016896,ck_000563,chrome,2024-10-16 22:50:00,2
rid_008125,ck_000564,safari,2024-10-16 22:55:00,3
rid_002707,ck_000565,chrome,2024-10-16 23:00:00,1
rid_008695,ck_000566,safari,2024-10-16 23:05:00,3
rid_008511,ck_000567,edge,2024-10-16 23:10:00,0
rid_019326,ck_000568,chrome,2024-10-16 23:15:00,0
rid_003893,ck_000569,chrome,2024-10-16 23:20:00,1
rid_016151,ck_000570,chrome,2024-10-16 23:25:00,1
rid_001806,ck_000571,edge,2024-10-16 23:30:00,2
rid_014548,ck_000572,safari,2024-10-16 23:35:00,3
rid_013021,ck_000573,chrome,2024-10-16 23:40:00,2
rid_009695,ck_000574,firefox,2024-10-16 23:45:00,0
rid_002176,ck_000575,edge,2024-10-16 23:50:00,2
rid_013526,ck_000576,edge,2024-10-16 23:55:00,3
rid_000314,ck_000577,chrome,2024-10-17 00:00:00,1
rid_004952,ck_000578,safari,2024-10-17 00:05:00,0
rid_014989,ck_000579,safari,2024-10-17 00:10:00,3
rid_004615,ck_000580,chrome,2024-10-17 00:15:00,0
rid_007615,ck_000581,firefox,2024-10-17 00:20:00,1
rid_013784,ck_000582,safari,2024-10-17 00:25:00,3
rid_008439,ck_000583,firefox,2024-10-17 00:30:00,0
rid_007455,ck_000584,safari,2024-10-17 00:35:00,1
rid_004416,ck_000585,chrome,2024-10-17 00:40:00,1
rid_010180,ck_000586,chrome,2024-10-17 00:45:00,0
rid_012160,ck_000587,firefox,2024-10-17 00:50:00,0
rid_005543,ck_000588,firefox,2024-10-17 00:55:00,2
rid_006599,ck_000589,edge,2024-10-17 01:00:00,0
rid_002765,ck_000590,safari,2024-10-17 01:05:00,2
rid_009562,ck_000591,chrome,2024-10-17 01:10:00,1
rid_008879,ck_000592,safari,2024-10-17 01:15:00,0
rid_001926,ck_000593,chrome,2024-10-17 01:20:00,0
rid_019787,ck_000594,firefox,2024-10-17 01:25:00,3
rid_018284,ck_000595,chrome,2024-10-17 01:30:00,2
rid_001995,ck_000596,firefox,2024-10-17 01:35:00,3
rid_000385,ck_000597,edge,2024-10-17 01:40:00,3
rid_010208,ck_000598,firefox,2024-10-17 01:45:00,1
rid_004825,ck_000599,safari,2024-10-17 01:50:00,0
rid_005861,ck_000600,firefox,2024-10-17 01:55:00,0
rid_015217,ck_000601,safari,2024-10-17 02:00:00,3
rid_008284,ck_000602,edge,2024-10-17 02:05:00,3
rid_013574,ck_000603,firefox,2024-10-17 02:10:00,1
rid_011716,ck_000604,chrome,2024-10-17 02:15:00,1
rid_005434,ck_000605,firefox,2024-10-17 02:20:00,0
rid_007945,ck_000606,safari,2024-10-17 02:25:00,1
rid_008990,ck_000607,edge,2024-10-17 02:30:00,0
rid_002876,ck_000608,edge,2024-10-17 02:35:00,3
rid_016891,ck_000609,safari,2024-10-17 02:40:00,2
rid_007031,ck_000610,safari,2024-10-17 02:45:00,2
rid_007654,ck_000611,firefox,2024-10-17 02:50:00,0
rid_010897,ck_000612,safari,2024-10-17 02:55:00,3
rid_008818,ck_000613,chrome,2024-10-17 03:00:00,2
rid_014795,ck_000614,edge,2024-10-17 03:05:00,0
rid_018647,ck_000615,safari,2024-10-17 03:10:00,2
rid_003828,ck_000616,safari,2024-10-17 03:15:00,2
rid_012126,ck_000617,safari,2024-10-17 03:20:00,2
rid_010884,ck_000618,firefox,2024-10-17 03:25:00,0
rid_008032,ck_000619,safari,2024-10-17 03:30:00,3
rid_017670,ck_000620,firefox,2024-10-17 03:35:00,0
rid_009451,ck_000621,firefox,2024-10-17 03:40:00,3
rid_019672,ck_000622,chrome,2024-10-17 03:45:00,0
rid_003485,ck_000623,edge,2024-10-17 03:50:00,0
rid_006205,ck_000624,safari,2024-10-17 03:55:00,0
rid_010053,ck_000625,edge,2024-10-17 04:00:00,1
rid_004462,ck_000626,edge,2024-10-17 04:05:00,0
rid_003664,ck_000627,firefox,2024-10-17 04:10:00,2
rid_016725,ck_000628,chrome,2024-10-17 04:15:00,2
rid_012009,ck_000629,firefox,2024-10-17 04:20:00,2
rid_019142,ck_000630,safari,2024-10-17 04:25:00,0
rid_003396,ck_000631,chrome,2024-10-17 04:30:00,1
rid_018002,ck_000632,edge,2024-10-17 04:35:00,2
rid_015033,ck_000633,chrome,2024-10-17 04:40:00,0
rid_007551,ck_000634,edge,2024-10-17 04:45:00,2
rid_015758,ck_000635,edge,2024-10-17 04:50:00,2
rid_014445,ck_000636,edge,2024-10-17 04:55:00,0
rid_019177,ck_000637,chrome,2024-10-17 05:00:00,3
rid_005224,ck_000638,firefox,2024-10-17 05:05:00,3
rid_000850,ck_000639,safari,2024-10-17 05:10:00,0
rid_011797,ck_000640,edge,2024-10-17 05:15:00,0
rid_015733,ck_000641,safari,2024-10-17 05:20:00,1
rid_012686,ck_000642,chrome,2024-10-17 05:25:00,3
rid_016462,ck_000643,safari,2024-10-17 05:30:00,2
rid_014851,ck_000644,safari,2024-10-17 05:35:00,2
rid_013320,ck_000645,chrome,2024-10-17 05:40:00,1
rid_019677,ck_000646,edge,2024-10-17 05:45:00,1
rid_015276,ck_000647,edge,2024-10-17 05:50:00,1
rid_015063,ck_000648,edge,2024-10-17 05:55:00,0
rid_000504,ck_000649,chrome,2024-10-17 06:00:00,0
rid_000027,ck_000650,safari,2024-10-17 06:05:00,0
rid_016995,ck_000651,chrome,2024-10-17 06:10:00,0
rid_008962,ck_000652,edge,2024-10-17 06:15:00,1
rid_013698,ck_000653,safari,2024-10-17 06:20:00,3
rid_014497,ck_000654,firefox,2024-10-17 06:25:00,0
rid_013959,ck_000655,chrome,2024-10-17 06:30:00,0
rid_018158,ck_000656,edge,2024-10-17 06:35:00,3
rid_000584,ck_000657,chrome,2024-10-17 06:40:00,1
rid_003369,ck_000658,firefox,2024-10-17 06:45:00,2
rid_018333,ck_000659,chrome,2024-10-17 06:50:00,0
rid_001925,ck_000660,safari,2024-10-17 06:55:00,2
rid_007354,ck_000661,chrome,2024-10-17 07:00:00,0
rid_007576,ck_000662,safari,2024-10-17 07:05:00,0
rid_002840,ck_000663,edge,2024-10-17 07:10:00,1
rid_013517,ck_000664,edge,2024-10-17 07:15:00,3
rid_008160,ck_000665,firefox,2024-10-17 07:20:00,2
rid_012517,ck_000666,chrome,2024-10-17 07:25:00,0
rid_015864,ck_000667,safari,2024-10-17 07:30:00,0
rid_004665,ck_000668,chrome,2024-10-17 07:35:00,2
rid_005342,ck_000669,edge,2024-10-17 07:40:00,2
rid_007957,ck_000670,firefox,2024-10-17 07:45:00,3
rid_019411,ck_000671,safari,2024-10-17 07:50:00,0
rid_014072,ck_000672,chrome,2024-10-17 07:55:00,0
rid_008926,ck_000673,safari,2024-10-17 08:00:00,1
rid_011674,ck_000674,firefox,2024-10-17 08:05:00,2
rid_002046,ck_000675,chrome,2024-10-17 08:10:00,0
rid_015399,ck_000676,chrome,2024-10-17 08:15:00,3
rid_004647,ck_000677,firefox,2024-10-17 08:20:00,2
rid_002279,ck_000678,chrome,2024-10-17 08:25:00,3
rid_013699,ck_000679,firefox,2024-10-17 08:30:00,2
rid_019726,ck_000680,firefox,2024-10-17 08:35:00,0
rid_016313,ck_000681,edge,2024-10-17 08:40:00,1
rid_011782,ck_000682,firefox,2024-10-17 08:45:00,1
rid_011638,ck_000683,firefox,2024-10-17 08:50:00,3
rid_000007,ck_000684,edge,2024-10-17 08:55:00,0
rid_012312,ck_000685,chrome,2024-10-17 09:00:00,1
rid_014333,ck_000686,chrome,2024-10-17 09:05:00,3
rid_008489,ck_000687,chrome,2024-10-17 09:10:00,3
rid_001108,ck_000688,firefox,2024-10-17 09:15:00,0
rid_018102,ck_000689,edge,2024-10-17 09:20:00,1
rid_003982,ck_000690,firefox,2024-10-17 09:25:00,3
rid_017360,ck_000691,firefox,2024-10-17 09:30:00,3
rid_012843,ck_000692,firefox,2024-10-17 09:35:00,2
rid_011983,ck_000693,edge,2024-10-17 09:40:00,2
rid_006401,ck_000694,firefox,2024-10-17 09:45:00,1
rid_006834,ck_000695,safari,2024-10-17 09:50:00,3
rid_017143,ck_000696,edge,2024-10-17 09:55:00,0
rid_018901,ck_000697,chrome,2024-10-17 10:00:00,1
rid_017764,ck_000698,firefox,2024-10-17 10:05:00,0
rid_014792,ck_000699,chrome,2024-10-17 10:10:00,2
rid_013833,ck_000700,chrome,2024-10-17 10:15:00,3
rid_015298,ck_000701,safari,2024-10-17 10:20:00,1
rid_018186,ck_000702,safari,2024-10-17 10:25:00,0
rid_006283,ck_000703,safari,2024-10-17 10:30:00,2
rid_000933,ck_000704,firefox,2024-10-17 10:35:00,1
rid_008922,ck_000705,edge,2024-10-17 10:40:00,3
rid_008218,ck_000706,firefox,2024-10-17 10:45:00,2
rid_011565,ck_000707,edge,2024-10-17 10:50:00,1
rid_009712,ck_000708,safari,2024-10-17 10:55:00,3
rid_013903,ck_000709,chrome,2024-10-17 11:00:00,3
rid_006692,ck_000710,edge,2024-10-17 11:05:00,2
rid_014687,ck_000711,firefox,2024-10-17 11:10:00,1
rid_005905,ck_000712,edge,2024-10-17 11:15:00,1
rid_008245,ck_000713,edge,2024-10-17 11:20:00,2
rid_005428,ck_000714,edge,2024-10-17 11:25:00,3
rid_008837,ck_000715,firefox,2024-10-17 11:30:00,1
rid_011868,ck_000716,edge,2024-10-17 11:35:00,1
rid_009716,ck_000717,edge,2024-10-17 11:40:00,2
rid_009300,ck_000718,edge,2024-10-17 11:45:00,1
rid_011502,ck_000719,chrome,2024-10-17 11:50:00,1
rid_016039,ck_000720,edge,2024-10-17 11:55:00,2
rid_002865,ck_000721,safari,2024-10-17 12:00:00,3
rid_009386,ck_000722,chrome,2024-10-17 12:05:00,0
rid_001151,ck_000723,edge,2024-10-17 12:10:00,2
rid_003118,ck_000724,chrome,2024-10-17 12:15:00,1
rid_019801,ck_000725,safari,2024-10-17 12:20:00,1
rid_015015,ck_000726,edge,2024-10-17 12:25:00,1
rid_016839,ck_000727,safari,2024-10-17 12:30:00,3
rid_001354,ck_000728,edge,2024-10-17 12:35:00,2
rid_008498,ck_000729,edge,2024-10-17 12:40:00,0
rid_009813,ck_000730,edge,2024-10-17 12:45:00,0
rid_014885,ck_000731,chrome,2024-10-17 12:50:00,0
rid_005331,ck_000732,safari,2024-10-17 12:55:00,2
rid_001144,ck_000733,chrome,2024-10-17 13:00:00,1
rid_012695,ck_000734,safari,2024-10-17 13:05:00,3
rid_005359,ck_000735,chrome,2024-10-17 13:10:00,2
rid_011599,ck_000736,chrome,2024-10-17 13:15:00,2
rid_018658,ck_000737,firefox,2024-10-17 13:20:00,0
rid_005745,ck_000738,chrome,2024-10-17 13:25:00,3
rid_019465,ck_000739,safari,2024-10-17 13:30:00,0
rid_015128,ck_000740,chrome,2024-10-17 13:35:00,1
rid_002479,ck_000741,firefox,2024-10-17 13:40:00,2
rid_006282,ck_000742,edge,2024-10-17 13:45:00,2
rid_017794,ck_000743,chrome,2024-10-17 13:50:00,3
rid_014197,ck_000744,chrome,2024-10-17 13:55:00,1
rid_010412,ck_000745,chrome,2024-10-17 14:00:00,1
rid_001670,ck_000746,chrome,2024-10-17 14:05:00,2
rid_011459,ck_000747,safari,2024-10-17 14:10:00,0
rid_016505,ck_000748,firefox,2024-10-17 14:15:00,2
rid_013454,ck_000749,safari,2024-10-17 14:20:00,3
rid_018276,ck_000750,safari,2024-10-17 14:25:00,1
rid_002365,ck_000751,chrome,2024-10-17 14:30:00,3
rid_000426,ck_000752,edge,2024-10-17 14:35:00,3
rid_019464,ck_000753,edge,2024-10-17 14:40:00,2
rid_018860,ck_000754,safari,2024-10-17 14:45:00,0
rid_007555,ck_000755,chrome,2024-10-17 14:50:00,3
rid_005981,ck_000756,chrome,2024-10-17 14:55:00,2
rid_010108,ck_000757,edge,2024-10-17 15:00:00,1
rid_008644,ck_000758,edge,2024-10-17 15:05:00,1
rid_003026,ck_000759,firefox,2024-10-17 15:10:00,0
rid_010038,ck_000760,edge,2024-10-17 15:15:00,0
rid_017928,ck_000761,edge,2024-10-17 15:20:00,0
rid_016203,ck_000762,firefox,2024-10-17 15:25:00,3
rid_002960,ck_000763,chrome,2024-10-17 15:30:00,1
rid_005815,ck_000764,firefox,2024-10-17 15:35:00,3
rid_010256,ck_000765,chrome,2024-10-17 15:40:00,2
rid_011012,ck_000766,firefox,2024-10-17 15:45:00,0
rid_019807,ck_000767,safari,2024-10-17 15:50:00,3
rid_003308,ck_000768,chrome,2024-10-17 15:55:00,3
rid_001817,ck_000769,edge,2024-10-17 16:00:00,1
rid_014668,ck_000770,chrome,2024-10-17 16:05:00,1
rid_017173,ck_000771,firefox,2024-10-17 16:10:00,1
rid_013417,ck_000772,chrome,2024-10-17 16:15:00,1
rid_011434,ck_000773,edge,2024-10-17 16:20:00,3
rid_009778,ck_000774,edge,2024-10-17 16:25:00,1
rid_010297,ck_000775,chrome,2024-10-17 16:30:00,1
rid_019463,ck_000776,safari,2024-10-17 16:35:00,0
rid_002130,ck_000777,chrome,2024-10-17 16:40:00,0
rid_007328,ck_000778,chrome,2024-10-17 16:45:00,3
rid_011971,ck_000779,safari,2024-10-17 16:50:00,3
rid_001002,ck_000780,chrome,2024-10-17 16:55:00,3
rid_013238,ck_000781,safari,2024-10-17 17:00:00,3
rid_017712,ck_000782,edge,2024-10-17 17:05:00,0
rid_014804,ck_000783,firefox,2024-10-17 17:10:00,1
rid_011601,ck_000784,edge,2024-10-17 17:15:00,0
rid_016930,ck_000785,safari,2024-10-17 17:20:00,3
rid_018023,ck_000786,edge,2024-10-17 17:25:00,2
rid_006528,ck_000787,edge,2024-10-17 17:30:00,0
rid_017775,ck_000788,safari,2024-10-17 17:35:00,1
rid_006078,ck_000789,chrome,2024-10-17 17:40:00,3
rid_016044,ck_000790,edge,2024-10-17 17:45:00,3
rid_002057,ck_000791,chrome,2024-10-17 17:50:00,1
rid_001548,ck_000792,edge,2024-10-17 17:55:00,0
rid_005301,ck_000793,firefox,2024-10-17 18:00:00,2
rid_016698,ck_000794,firefox,2024-10-17 18:05:00,1
rid_009302,ck_000795,chrome,2024-10-17 18:10:00,2
rid_019986,ck_000796,edge,2024-10-17 18:15:00,2
rid_008701,ck_000797,firefox,2024-10-17 18:20:00,3
rid_012670,ck_000798,firefox,2024-10-17 18:25:00,3
rid_005626,ck_000799,safari,2024-10-17 18:30:00,2
rid_019959,ck_000800,chrome,2024-10-17 18:35:00,0
rid_000555,ck_000801,edge,2024-10-17 18:40:00,3
rid_010880,ck_000802,firefox,2024-10-17 18:45:00,2
rid_012913,ck_000803,edge,2024-10-17 18:50:00,2
rid_000816,ck_000804,safari,2024-10-17 18:55:00,3
rid_005617,ck_000805,edge,2024-10-17 19:00:00,2
rid_008134,ck_000806,edge,2024-10-17 19:05:00,3
rid_001082,ck_000807,edge,2024-10-17 19:10:00,3
rid_005400,ck_000808,edge,2024-10-17 19:15:00,1
rid_007791,ck_000809,edge,2024-10-17 19:20:00,3
rid_001563,ck_000810,safari,2024-10-17 19:25:00,3
rid_019952,ck_000811,edge,2024-10-17 19:30:00,1
rid_007356,ck_000812,edge,2024-10-17 19:35:00,0
rid_015732,ck_000813,edge,2024-10-17 19:40:00,1
rid_002378,ck_000814,edge,2024-10-17 19:45:00,2
rid_014724,ck_000815,safari,2024-10-17 19:50:00,0
rid_010941,ck_000816,firefox,2024-10-17 19:55:00,3
rid_000399,ck_000817,edge,2024-10-17 20:00:00,0
rid_013654,ck_000818,safari,2024-10-17 20:05:00,1
rid_001007,ck_000819,edge,2024-10-17 20:10:00,0
rid_001081,ck_000820,firefox,2024-10-17 20:15:00,2
rid_004855,ck_000821,safari,2024-10-17 20:20:00,0
rid_010695,ck_000822,firefox,2024-10-17 20:25:00,2
rid_001003,ck_000823,edge,2024-10-17 20:30:00,2
rid_014184,ck_000824,firefox,2024-10-17 20:35:00,0
rid_009159,ck_000825,safari,2024-10-17 20:40:00,3
rid_003146,ck_000826,chrome,2024-10-17 20:45:00,2
rid_004691,ck_000827,safari,2024-10-17 20:50:00,1
rid_019004,ck_000828,edge,2024-10-17 20:55:00,0
rid_019202,ck_000829,edge,2024-10-17 21:00:00,2
rid_018679,ck_000830,chrome,2024-10-17 21:05:00,2
rid_018067,ck_000831,edge,2024-10-17 21:10:00,3
rid_016929,ck_000832,safari,2024-10-17 21:15:00,1
rid_006211,ck_000833,firefox,2024-10-17 21:20:00,1
rid_013638,ck_000834,chrome,2024-10-17 21:25:00,0
rid_009134,ck_000835,safari,2024-10-17 21:30:00,3
rid_006661,ck_000836,safari,2024-10-17 21:35:00,3
rid_001425,ck_000837,edge,2024-10-17 21:40:00,3
rid_008451,ck_000838,edge,2024-10-17 21:45:00,3
rid_013500,ck_000839,chrome,2024-10-17 21:50:00,2
rid_017796,ck_000840,firefox,2024-10-17 21:55:00,3
rid_004277,ck_000841,firefox,2024-10-17 22:00:00,3
rid_008609,ck_000842,chrome,2024-10-17 22:05:00,3
rid_009240,ck_000843,safari,2024-10-17 22:10:00,3
rid_006734,ck_000844,safari,2024-10-17 22:15:00,3
rid_008845,ck_000845,edge,2024-10-17 22:20:00,2
rid_010425,ck_000846,safari,2024-10-17 22:25:00,1
rid_017319,ck_000847,edge,2024-10-17 22:30:00,0
rid_010275,ck_000848,edge,2024-10-17 22:35:00,3
rid_008431,ck_000849,chrome,2024-10-17 22:40:00,0
rid_015810,ck_000850,firefox,2024-10-17 22:45:00,0
rid_010920,ck_000851,chrome,2024-10-17 22:50:00,1
rid_007770,ck_000852,safari,2024-10-17 22:55:00,3
rid_016061,ck_000853,chrome,2024-10-17 23:00:00,1
rid_006272,ck_000854,firefox,2024-10-17 23:05:00,0
rid_011004,ck_000855,safari,2024-10-17 23:10:00,2
rid_009241,ck_000856,chrome,2024-10-17 23:15:00,3
rid_000879,ck_000857,chrome,2024-10-17 23:20:00,2
rid_016220,ck_000858,firefox,2024-10-17 23:25:00,1
rid_009900,ck_000859,edge,2024-10-17 23:30:00,0
rid_018344,ck_000860,edge,2024-10-17 23:35:00,2
rid_005034,ck_000861,chrome,2024-10-17 23:40:00,2
rid_008457,ck_000862,edge,2024-10-17 23:45:00,0
rid_006807,ck_000863,edge,2024-10-17 23:50:00,2
rid_010225,ck_000864,firefox,2024-10-17 23:55:00,0
rid_001307,ck_000865,firefox,2024-10-18 00:00:00,2
rid_015635,ck_000866,safari,2024-10-18 00:05:00,0
rid_018195,ck_000867,firefox,2024-10-18 00:10:00,1
rid_006141,ck_000868,safari,2024-10-18 00:15:00,3
rid_014581,ck_000869,firefox,2024-10-18 00:20:00,0
rid_003991,ck_000870,firefox,2024-10-18 00:25:00,0
rid_002615,ck_000871,edge,2024-10-18 00:30:00,1
rid_014567,ck_000872,firefox,2024-10-18 00:35:00,1
rid_001644,ck_000873,edge,2024-10-18 00:40:00,1
rid_008651,ck_000874,edge,2024-10-18 00:45:00,1
rid_018583,ck_000875,safari,2024-10-18 00:50:00,0
rid_005783,ck_000876,firefox,2024-10-18 00:55:00,2
rid_011604,ck_000877,chrome,2024-10-18 01:00:00,1
rid_004888,ck_000878,chrome,2024-10-18 01:05:00,2
rid_019333,ck_000879,firefox,2024-10-18 01:10:00,3
rid_010437,ck_000880,firefox,2024-10-18 01:15:00,1
rid_014307,ck_000881,firefox,2024-10-18 01:20:00,3
rid_008374,ck_000882,chrome,2024-10-18 01:25:00,1
rid_014849,ck_000883,chrome,2024-10-18 01:30:00,0
rid_019700,ck_000884,edge,2024-10-18 01:35:00,1
rid_001914,ck_000885,chrome,2024-10-18 01:40:00,3
rid_016911,ck_000886,safari,2024-10-18 01:45:00,2
rid_008961,ck_000887,chrome,2024-10-18 01:50:00,2
rid_017570,ck_000888,edge,2024-10-18 01:55:00,3
rid_001764,ck_000889,firefox,2024-10-18 02:00:00,2
rid_018810,ck_000890,firefox,2024-10-18 02:05:00,2
rid_001176,ck_000891,edge,2024-10-18 02:10:00,3
rid_000341,ck_000892,chrome,2024-10-18 02:15:00,2
rid_012045,ck_000893,safari,2024-10-18 02:20:00,0
rid_009198,ck_000894,safari,2024-10-18 02:25:00,0
rid_014514,ck_000895,edge,2024-10-18 02:30:00,0
rid_002948,ck_000896,chrome,2024-10-18 02:35:00,3
rid_015670,ck_000897,chrome,2024-10-18 02:40:00,3
rid_014109,ck_000898,safari,2024-10-18 02:45:00,3
rid_002517,ck_000899,edge,2024-10-18 02:50:00,0
rid_015705,ck_000900,safari,2024-10-18 02:55:00,0
rid_003156,ck_000901,edge,2024-10-18 03:00:00,0
rid_002016,ck_000902,safari,2024-10-18 03:05:00,0
rid_005745,ck_000903,safari,2024-10-18 03:10:00,0
rid_010416,ck_000904,edge,2024-10-18 03:15:00,0
