real_identity_id,browser_fingerprint_id,user_agent_family
rid_006706,bf_000900,firefox
rid_003232,bf_000901,chrome
rid_005222,bf_000902,safari
rid_001886,bf_000903,edge
rid_006484,bf_000904,firefox
rid_018878,bf_000905,chrome
rid_000471,bf_000906,chrome
rid_015888,bf_000907,safari
rid_016139,bf_000908,chrome
rid_014177,bf_000909,firefox
rid_017961,bf_000910,firefox
rid_003783,bf_000911,firefox
rid_001805,bf_000912,firefox
rid_010056,bf_000913,safari
rid_003641,bf_000914,chrome
rid_018025,bf_000915,chrome
rid_002930,bf_000916,chrome
rid_003541,bf_000917,firefox
rid_003820,bf_000918,edge
rid_014805,bf_000919,edge
rid_006617,bf_000920,safari
rid_011821,bf_000921,safari
rid_009219,bf_000922,edge
rid_006938,bf_000923,chrome
rid_001716,bf_000924,chrome
rid_016172,bf_000925,chrome
rid_001927,bf_000926,edge
rid_013856,bf_000927,edge
rid_014073,bf_000928,edge
rid_009624,bf_000929,edge
rid_002589,bf_000930,safari
rid_001591,bf_000931,edge
rid_012841,bf_000932,safari
rid_008817,bf_000933,safari
rid_005057,bf_000934,chrome
rid_004251,bf_000935,safari
rid_000701,bf_000936,firefox
rid_004456,bf_000937,chrome
rid_007307,bf_000938,firefox
rid_013334,bf_000939,safari
rid_012454,bf_000940,edge
rid_016364,bf_000941,chrome
rid_001206,bf_000942,firefox
rid_016804,bf_000943,edge
rid_019760,bf_000944,firefox
rid_018879,bf_000945,edge
rid_015745,bf_000946,chrome
rid_006936,bf_000947,firefox
rid_012976,bf_000948,safari
rid_017366,bf_000949,chrome
rid_011077,bf_000950,edge
rid_006420,bf_000951,firefox
rid_005918,bf_000952,edge
rid_006697,bf_000953,safari
rid_013462,bf_000954,edge
rid_013743,bf_000955,firefox
rid_007309,bf_000956,edge
rid_017184,bf_000957,edge
rid_012505,bf_000958,firefox
rid_012154,bf_000959,edge
rid_000312,bf_000960,safari
rid_013986,bf_000961,chrome
rid_006347,bf_000962,chrome
rid_009827,bf_000963,edge
rid_017728,bf_000964,edge
rid_001158,bf_000965,chrome
rid_006452,bf_000966,safari
rid_012006,bf_000967,edge
rid_012469,bf_000968,firefox
rid_002063,bf_000969,firefox
rid_016118,bf_000970,edge
rid_007770,bf_000971,firefox
rid_019633,bf_000972,firefox
rid_003428,bf_000973,firefox
rid_002783,bf_000974,safari
rid_018974,bf_000975,chrome
rid_017021,bf_000976,safari
rid_007408,bf_000977,firefox
rid_002047,bf_000978,chrome
rid_006879,bf_000979,edge
rid_018265,bf_000980,chrome
rid_013532,bf_000981,chrome
rid_015185,bf_000982,chrome
rid_003820,bf_000983,safari
rid_013914,bf_000984,chrome
rid_002047,bf_000985,chrome
rid_013513,bf_000986,edge
rid_014344,bf_000987,safari
rid_019236,bf_000988,edge
rid_002592,bf_000989,safari
rid_001109,bf_000990,edge
rid_016735,bf_000991,chrome
rid_003694,bf_000992,edge
rid_013472,bf_000993,firefox
rid_013543,bf_000994,firefox
rid_011659,bf_000995,chrome
rid_006155,bf_000996,edge
rid_007188,bf_000997,chrome
rid_004128,bf_000998,firefox
rid_012385,bf_000999,firefox
rid_017152,bf_001000,edge
rid_011861,bf_001001,safari
rid_014180,bf_001002,firefox
rid_000100,bf_001003,chrome
rid_003503,bf_001004,chrome
rid_005168,bf_001005,safari
rid_011956,bf_001006,safari
rid_001498,bf_001007,safari
rid_013295,bf_001008,safari
rid_008309,bf_001009,edge
rid_011349,bf_001010,firefox
rid_011595,bf_001011,firefox
rid_004527,bf_001012,chrome
rid_000865,bf_001013,safari
rid_019881,bf_001014,safari
rid_015768,bf_001015,chrome
rid_011096,bf_001016,firefox
rid_006762,bf_001017,edge
rid_005355,bf_001018,firefox
rid_004859,bf_001019,chrome
rid_008593,bf_001020,edge
rid_008413,bf_001021,firefox
rid_015332,bf_001022,chrome
rid_014181,bf_001023,chrome
rid_003873,bf_001024,edge
rid_002725,bf_001025,safari
rid_010053,bf_001026,chrome
rid_018092,bf_001027,edge
rid_011320,bf_001028,chrome
rid_006661,bf_001029,chrome
rid_008917,bf_001030,edge
rid_018035,bf_001031,chrome
rid_015328,bf_001032,safari
rid_015253,bf_001033,chrome
rid_010820,bf_001034,safari
rid_005535,bf_001035,edge
rid_018980,bf_001036,safari
rid_016567,bf_001037,firefox
rid_004007,bf_001038,chrome
rid_013835,bf_001039,safari
rid_003001,bf_001040,edge
rid_009501,bf_001041,safari
rid_002357,bf_001042,chrome
rid_004434,bf_001043,firefox
rid_003601,bf_001044,safari
rid_007480,bf_001045,chrome
rid_007101,bf_001046,edge
rid_008701,bf_001047,edge
rid_001773,bf_001048,firefox
rid_016996,bf_001049,edge
rid_009836,bf_001050,firefox
rid_001452,bf_001051,edge
rid_002265,bf_001052,safari
rid_019594,bf_001053,chrome
rid_009169,bf_001054,firefox
rid_007934,bf_001055,chrome
rid_018055,bf_001056,chrome
rid_003621,bf_001057,safari
rid_005683,bf_001058,edge
rid_006830,bf_001059,firefox
rid_019705,bf_001060,safari
rid_017052,bf_001061,firefox
rid_003054,bf_001062,chrome
rid_018505,bf_001063,edge
rid_010600,bf_001064,edge
rid_012377,bf_001065,firefox
rid_004278,bf_001066,chrome
rid_011318,bf_001067,safari
rid_004033,bf_001068,safari
rid_008117,bf_001069,edge
rid_017830,bf_001070,edge
rid_018685,bf_001071,chrome
rid_016422,bf_001072,edge
rid_014653,bf_001073,safari
rid_007579,bf_001074,safari
rid_018210,bf_001075,firefox
rid_005603,bf_001076,chrome
rid_003586,bf_001077,safari
rid_008335,bf_001078,safari
rid_016865,bf_001079,safari
rid_013519,bf_001080,edge
rid_013634,bf_001081,chrome
rid_008414,bf_001082,edge
rid_011442,bf_001083,edge
rid_003442,bf_001084,edge
rid_010269,bf_001085,firefox
rid_002183,bf_001086,chrome
rid_019614,bf_001087,firefox
rid_015022,bf_001088,edge
rid_008853,bf_001089,safari
rid_019129,bf_001090,safari
rid_011492,bf_001091,safari
rid_011064,bf_001092,chrome
rid_009193,bf_001093,edge
rid_018788,bf_001094,chrome
rid_005626,bf_001095,safari
rid_018283,bf_001096,edge
rid_007998,bf_001097,chrome
rid_014347,bf_001098,safari
rid_010182,bf_001099,firefox
rid_012033,bf_001100,safari
rid_015449,bf_001101,safari
rid_017495,bf_001102,edge
rid_008729,bf_001103,safari
rid_009284,bf_001104,safari
rid_000903,bf_001105,firefox
rid_019304,bf_001106,safari
rid_013137,bf_001107,firefox
rid_011561,bf_001108,edge
rid_013827,bf_001109,firefox
rid_001204,bf_001110,safari
rid_006485,bf_001111,chrome
rid_006440,bf_001112,safari
rid_009521,bf_001113,chrome
rid_019761,bf_001114,chrome
rid_018215,bf_001115,edge
rid_005564,bf_001116,edge
rid_007979,bf_001117,chrome
rid_002970,bf_001118,edge
rid_019078,bf_001119,chrome
rid_012615,bf_001120,edge
rid_005787,bf_001121,firefox
rid_017530,bf_001122,firefox
rid_009640,bf_001123,chrome
rid_017376,bf_001124,safari
rid_006256,bf_001125,chrome
rid_010680,bf_001126,chrome
rid_013140,bf_001127,edge
rid_006346,bf_001128,chrome
rid_001992,bf_001129,firefox
rid_001061,bf_001130,safari
rid_011455,bf_001131,chrome
rid_014713,bf_001132,chrome
rid_016886,bf_001133,edge
rid_018870,bf_001134,safari
rid_002275,bf_001135,firefox
rid_019009,bf_001136,chrome
rid_009646,bf_001137,chrome
rid_009110,bf_001138,firefox
rid_018890,bf_001139,firefox
rid_011630,bf_001140,chrome
rid_000807,bf_001141,chrome
rid_014264,bf_001142,firefox
rid_019906,bf_001143,edge
rid_019413,bf_001144,firefox
rid_004384,bf_001145,edge
rid_012281,bf_001146,edge
rid_001991,bf_001147,firefox
rid_017662,bf_001148,chrome
rid_000510,bf_001149,safari
rid_015466,bf_001150,firefox
rid_019011,bf_001151,edge
rid_004594,bf_001152,edge
rid_012452,bf_001153,firefox
rid_011935,bf_001154,chrome
rid_003718,bf_001155,edge
rid_013911,bf_001156,firefox
rid_004869,bf_001157,safari
rid_005733,bf_001158,chrome
rid_006052,bf_001159,edge
rid_009055,bf_001160,edge
rid_012910,bf_001161,safari
rid_009316,bf_001162,safari
rid_009113,bf_001163,edge
rid_006636,bf_001164,chrome
rid_012580,bf_001165,edge
rid_002142,bf_001166,firefox
rid_010828,bf_001167,safari
rid_017952,bf_001168,edge
rid_001491,bf_001169,chrome
rid_002208,bf_001170,edge
rid_010075,bf_001171,safari
rid_008847,bf_001172,chrome
rid_005988,bf_001173,chrome
rid_014668,bf_001174,chrome
rid_014534,bf_001175,edge
rid_001042,bf_001176,edge
rid_011621,bf_001177,firefox
rid_017020,bf_001178,safari
rid_016817,bf_001179,chrome
rid_001279,bf_001180,edge
rid_018798,bf_001181,safari
rid_003004,bf_001182,safari
rid_014154,bf_001183,edge
rid_014533,bf_001184,firefox
rid_000395,bf_001185,chrome
rid_000659,bf_001186,safari
rid_003459,bf_001187,edge
rid_010267,bf_001188,chrome
rid_015158,bf_001189,edge
rid_013234,bf_001190,chrome
rid_007253,bf_001191,edge
rid_003412,bf_001192,firefox
rid_012983,bf_001193,chrome
rid_009360,bf_001194,firefox
rid_013211,bf_001195,safari
rid_009881,bf_001196,edge
rid_008762,bf_001197,chrome
rid_004931,bf_001198,chrome
rid_011215,bf_001199,chrome
rid_010285,bf_001200,chrome
rid_013566,bf_001201,edge
rid_011896,bf_001202,edge
rid_013509,bf_001203,firefox
rid_016141,bf_001204,chrome
rid_004008,bf_001205,chrome
rid_006879,bf_001206,firefox
rid_001582,bf_001207,chrome
rid_016628,bf_001208,firefox
rid_005544,bf_001209,firefox
rid_003429,bf_001210,safari
rid_015724,bf_001211,safari
rid_006432,bf_001212,edge
rid_001000,bf_001213,edge
rid_016242,bf_001214,firefox
rid_006165,bf_001215,chrome
rid_016993,bf_001216,edge
rid_010688,bf_001217,chrome
rid_018534,bf_001218,chrome
rid_017283,bf_001219,chrome
rid_014823,bf_001220,edge
rid_006256,bf_001221,edge
rid_014156,bf_001222,safari
rid_011114,bf_001223,chrome
rid_016116,bf_001224,safari
rid_015361,bf_001225,safari
rid_002964,bf_001226,chrome
rid_005635,bf_001227,firefox
rid_013518,bf_001228,firefox
rid_013963,bf_001229,safari
rid_005235,bf_001230,edge
rid_002600,bf_001231,safari
rid_016561,bf_001232,edge
rid_013858,bf_001233,firefox
rid_002329,bf_001234,safari
rid_014575,bf_001235,firefox
rid_019669,bf_001236,edge
rid_018546,bf_001237,edge
rid_007444,bf_001238,safari
rid_006778,bf_001239,edge
rid_003019,bf_001240,edge
rid_016410,bf_001241,firefox
rid_019424,bf_001242,firefox
rid_011311,bf_001243,firefox
rid_008901,bf_001244,edge
rid_011122,bf_001245,firefox
rid_014652,bf_001246,chrome
rid_005137,bf_001247,firefox
rid_013801,bf_001248,safari
rid_012820,bf_001249,chrome
rid_014749,bf_001250,safari
rid_010586,bf_001251,safari
rid_004555,bf_001252,edge
rid_012935,bf_001253,edge
rid_003576,bf_001254,firefox
rid_010832,bf_001255,chrome
rid_000253,bf_001256,chrome
rid_006671,bf_001257,edge
rid_018592,bf_001258,edge
rid_016599,bf_001259,edge
rid_007902,bf_001260,safari
rid_004186,bf_001261,edge
rid_018524,bf_001262,chrome
rid_015934,bf_001263,chrome
rid_004880,bf_001264,safari
rid_012002,bf_001265,chrome
rid_015577,bf_001266,safari
rid_018740,bf_001267,edge
rid_001511,bf_001268,safari
rid_006552,bf_001269,edge
rid_010599,bf_001270,chrome
rid_007431,bf_001271,firefox
rid_017641,bf_001272,chrome
rid_014831,bf_001273,firefox
rid_007315,bf_001274,safari
rid_007627,bf_001275,safari
rid_007440,bf_001276,edge
rid_005555,bf_001277,firefox
rid_000742,bf_001278,firefox
rid_009022,bf_001279,chrome
rid_013417,bf_001280,firefox
rid_003259,bf_001281,chrome
rid_018995,bf_001282,chrome
rid_008808,bf_001283,edge
rid_004018,bf_001284,edge
rid_001661,bf_001285,firefox
rid_006857,bf_001286,chrome
rid_002228,bf_001287,firefox
rid_005744,bf_001288,chrome
rid_016087,bf_001289,edge
rid_013419,bf_001290,firefox
rid_018563,bf_001291,safari
rid_018043,bf_001292,safari
rid_008588,bf_001293,edge
rid_014913,bf_001294,chrome
rid_014852,bf_001295,safari
rid_010390,bf_001296,firefox
rid_003439,bf_001297,edge
rid_001929,bf_001298,edge
rid_004072,bf_001299,safari
rid_008328,bf_001300,safari
rid_016542,bf_001301,chrome
rid_006934,bf_001302,safari
rid_005386,bf_001303,safari
rid_007489,bf_001304,chrome
rid_003494,bf_001305,edge
rid_004113,bf_001306,edge
rid_005553,bf_001307,firefox
rid_000166,bf_001308,edge
rid_015008,bf_001309,safari
rid_000113,bf_001310,edge
rid_000618,bf_001311,chrome
rid_014927,bf_001312,edge
rid_013376,bf_001313,firefox
rid_016505,bf_001314,firefox
rid_016626,bf_001315,edge
rid_016142,bf_001316,safari
rid_014406,bf_001317,firefox
rid_012735,bf_001318,firefox
rid_007464,bf_001319,edge
rid_005540,bf_001320,safari
rid_015048,bf_001321,chrome
rid_009530,bf_001322,edge
rid_015308,bf_001323,edge
rid_004398,bf_001324,edge
rid_017538,bf_001325,edge
rid_004727,bf_001326,firefox
rid_008221,bf_001327,edge
rid_010530,bf_001328,firefox
rid_001236,bf_001329,safari
rid_019452,bf_001330,edge
rid_011555,bf_001331,chrome
rid_012204,bf_001332,firefox
rid_010175,bf_001333,safari
rid_005952,bf_001334,safari
rid_013463,bf_001335,safari
rid_007835,bf_001336,edge
rid_015905,bf_001337,safari
rid_005060,bf_001338,chrome
rid_004344,bf_001339,edge
rid_011704,bf_001340,safari
rid_012040,bf_001341,firefox
rid_006870,bf_001342,chrome
rid_011195,bf_001343,edge
rid_014047,bf_001344,firefox
rid_011790,bf_001345,safari
rid_019924,bf_001346,firefox
rid_000927,bf_001347,firefox
rid_016867,bf_001348,chrome
rid_002829,bf_001349,firefox
rid_019444,bf_001350,chrome
rid_013085,bf_001351,safari
rid_001562,bf_001352,chrome
rid_016600,bf_001353,firefox
rid_007153,bf_001354,chrome
rid_009523,bf_001355,firefox
rid_006011,bf_001356,edge
rid_011303,bf_001357,firefox
rid_017373,bf_001358,edge
rid_003890,bf_001359,safari
rid_001507,bf_001360,safari
rid_011677,bf_001361,edge
rid_011818,bf_001362,firefox
rid_015145,bf_001363,chrome
rid_018870,bf_001364,safari
rid_005612,bf_001365,chrome
rid_011691,bf_001366,edge
rid_017233,bf_001367,firefox
rid_017585,bf_001368,firefox
rid_016857,bf_001369,firefox
rid_018520,bf_001370,chrome
rid_004803,bf_001371,chrome
rid_005942,bf_001372,firefox
rid_008711,bf_001373,safari
rid_019855,bf_001374,firefox
rid_017840,bf_001375,chrome
rid_007028,bf_001376,firefox
rid_013276,bf_001377,safari
rid_013752,bf_001378,firefox
rid_014168,bf_001379,firefox
rid_005810,bf_001380,chrome
rid_019846,bf_001381,edge
rid_001225,bf_001382,firefox
rid_007446,bf_001383,chrome
rid_000472,bf_001384,edge
rid_000124,bf_001385,firefox
rid_001837,bf_001386,edge
rid_001445,bf_001387,edge
rid_003292,bf_001388,chrome
rid_014407,bf_001389,chrome
rid_001706,bf_001390,firefox
rid_000338,bf_001391,chrome
rid_006442,bf_001392,safari
rid_013797,bf_001393,edge
rid_005458,bf_001394,chrome
rid_010918,bf_001395,firefox
rid_016915,bf_001396,chrome
rid_002410,bf_001397,safari
rid_009148,bf_001398,safari
rid_010034,bf_001399,firefox
rid_014791,bf_001400,safari
rid_010753,bf_001401,firefox
rid_005825,bf_001402,edge
rid_016567,bf_001403,edge
rid_018014,bf_001404,safari
rid_018219,bf_001405,safari
rid_014385,bf_001406,safari
rid_018446,bf_001407,edge
rid_012474,bf_001408,safari
rid_016670,bf_001409,safari
rid_018637,bf_001410,chrome
rid_004844,bf_001411,firefox
rid_017257,bf_001412,safari
rid_013426,bf_001413,chrome
rid_010702,bf_001414,safari
rid_000770,bf_001415,edge
rid_006338,bf_001416,edge
rid_002075,bf_001417,safari
rid_000139,bf_001418,firefox
rid_001823,bf_001419,firefox
rid_015800,bf_001420,safari
rid_016112,bf_001421,firefox
rid_013713,bf_001422,edge
rid_001943,bf_001423,firefox
rid_013321,bf_001424,firefox
rid_002546,bf_001425,firefox
rid_012583,bf_001426,chrome
rid_004865,bf_001427,edge
rid_016487,bf_001428,firefox
rid_000210,bf_001429,firefox
rid_001435,bf_001430,chrome
rid_017009,bf_001431,firefox
rid_015928,bf_001432,edge
rid_019645,bf_001433,firefox
rid_004463,bf_001434,firefox
rid_013552,bf_001435,safari
rid_007364,bf_001436,chrome
rid_014679,bf_001437,safari
rid_008277,bf_001438,safari
rid_009916,bf_001439,firefox
rid_000933,bf_001440,safari
rid_007835,bf_001441,safari
rid_009269,bf_001442,chrome
rid_009148,bf_001443,safari
rid_007119,bf_001444,safari
rid_017714,bf_001445,edge
rid_006302,bf_001446,safari
rid_002788,bf_001447,safari
rid_005867,bf_001448,edge
rid_008287,bf_001449,edge
rid_005727,bf_001450,safari
rid_012921,bf_001451,safari
rid_010215,bf_001452,edge
rid_017269,bf_001453,firefox
rid_004106,bf_001454,chrome
rid_007785,bf_001455,safari
rid_000929,bf_001456,edge
rid_009808,bf_001457,firefox
rid_005584,bf_001458,chrome
rid_005070,bf_001459,firefox
rid_016043,bf_001460,safari
rid_002998,bf_001461,chrome
rid_017644,bf_001462,firefox
rid_004128,bf_001463,safari
rid_006216,bf_001464,chrome
rid_017619,bf_001465,chrome
rid_019077,bf_001466,chrome
rid_016220,bf_001467,edge
rid_017938,bf_001468,edge
rid_019129,bf_001469,chrome
rid_007138,bf_001470,edge
rid_011630,bf_001471,edge
rid_019549,bf_001472,edge
rid_019646,bf_001473,chrome
rid_001744,bf_001474,edge
rid_014759,bf_001475,firefox
rid_002851,bf_001476,chrome
rid_001412,bf_001477,chrome
rid_001621,bf_001478,firefox
rid_012741,bf_001479,safari
rid_011461,bf_001480,chrome
rid_011294,bf_001481,edge
rid_011519,bf_001482,edge
rid_010371,bf_001483,chrome
rid_006865,bf_001484,firefox
rid_013587,bf_001485,safari
rid_007525,bf_001486,safari
rid_001520,bf_001487,edge
rid_007617,bf_001488,chrome
rid_013219,bf_001489,chrome
rid_014373,bf_001490,firefox
rid_019557,bf_001491,firefox
rid_003005,bf_001492,firefox
rid_002256,bf_001493,firefox
rid_013808,bf_001494,firefox
rid_014970,bf_001495,edge
rid_005679,bf_001496,safari
rid_005707,bf_001497,edge
rid_010771,bf_001498,chrome
rid_009791,bf_001499,chrome
rid_005334,bf_001500,chrome
rid_012003,bf_001501,firefox
rid_019944,bf_001502,chrome
rid_013048,bf_001503,firefox
rid_002293,bf_001504,edge
rid_019403,bf_001505,firefox
rid_019807,bf_001506,firefox
rid_018083,bf_001507,edge
rid_004097,bf_001508,safari
rid_014333,bf_001509,firefox
rid_000592,bf_001510,safari
rid_012981,bf_001511,safari
rid_007011,bf_001512,firefox
rid_009222,bf_001513,edge
rid_015975,bf_001514,chrome
rid_013454,bf_001515,chrome
rid_011657,bf_001516,firefox
rid_018170,bf_001517,edge
rid_008264,bf_001518,edge
rid_003953,bf_001519,chrome
rid_012948,bf_001520,firefox
rid_003813,bf_001521,safari
rid_012838,bf_001522,edge
rid_014508,bf_001523,edge
rid_000790,bf_001524,edge
rid_010906,bf_001525,safari
rid_006118,bf_001526,chrome
rid_009734,bf_001527,edge
rid_012935,bf_001528,firefox
rid_005526,bf_001529,safari
rid_017751,bf_001530,safari
rid_016739,bf_001531,chrome
rid_016718,bf_001532,chrome
rid_010326,bf_001533,firefox
rid_013744,bf_001534,edge
rid_000221,bf_001535,firefox
rid_000289,bf_001536,firefox
rid_010836,bf_001537,edge
rid_012791,bf_001538,firefox
rid_017343,bf_001539,safari
rid_007790,bf_001540,firefox
rid_015206,bf_001541,safari
rid_006833,bf_001542,chrome
rid_011729,bf_001543,safari
rid_017394,bf_001544,edge
rid_011265,bf_001545,edge
rid_002251,bf_001546,firefox
rid_012556,bf_001547,chrome
rid_014035,bf_001548,safari
rid_016615,bf_001549,chrome
rid_019613,bf_001550,edge
rid_016474,bf_001551,edge
rid_018884,bf_001552,safari
rid_003607,bf_001553,chrome
rid_019293,bf_001554,edge
rid_005314,bf_001555,firefox
rid_003275,bf_001556,chrome
rid_014945,bf_001557,firefox
rid_011471,bf_001558,edge
rid_011893,bf_001559,edge
rid_010767,bf_001560,firefox
rid_004254,bf_001561,edge
rid_014042,bf_001562,chrome
rid_001140,bf_001563,safari
rid_007523,bf_001564,firefox
rid_005445,bf_001565,chrome
rid_004084,bf_001566,edge
rid_019615,bf_001567,firefox
rid_015504,bf_001568,firefox
rid_018412,bf_001569,chrome
rid_005840,bf_001570,firefox
rid_015522,bf_001571,firefox
rid_009914,bf_001572,edge
rid_014715,bf_001573,chrome
rid_017508,bf_001574,edge
rid_007613,bf_001575,safari
rid_005948,bf_001576,firefox
rid_005947,bf_001577,firefox
rid_006090,bf_001578,edge
rid_013637,bf_001579,chrome
rid_013998,bf_001580,edge
rid_018942,bf_001581,edge
rid_016885,bf_001582,safari
rid_014224,bf_001583,edge
rid_015002,bf_001584,firefox
rid_016639,bf_001585,chrome
rid_009149,bf_001586,chrome
rid_014440,bf_001587,chrome
rid_011065,bf_001588,edge
rid_017777,bf_001589,edge
rid_017959,bf_001590,safari
rid_002219,bf_001591,firefox
rid_001576,bf_001592,chrome
rid_007296,bf_001593,safari
rid_001291,bf_001594,firefox
rid_007518,bf_001595,edge
rid_017215,bf_001596,edge
rid_006355,bf_001597,edge
rid_008744,bf_001598,edge
rid_015512,bf_001599,chrome
rid_011684,bf_001600,firefox
rid_011071,bf_001601,edge
rid_007413,bf_001602,chrome
rid_004289,bf_001603,firefox
rid_016859,bf_001604,edge
rid_012904,bf_001605,firefox
rid_019516,bf_001606,safari
rid_014392,bf_001607,firefox
rid_013596,bf_001608,edge
rid_002090,bf_001609,safari
rid_001334,bf_001610,firefox
rid_007470,bf_001611,safari
rid_008361,bf_001612,firefox
rid_014660,bf_001613,chrome
rid_005843,bf_001614,chrome
rid_003972,bf_001615,edge
rid_000390,bf_001616,firefox
rid_018695,bf_001617,chrome
rid_018067,bf_001618,firefox
rid_018275,bf_001619,edge
rid_008594,bf_001620,chrome
rid_010207,bf_001621,edge
rid_007524,bf_001622,chrome
