real_identity_id,payment_instrument_id,payment_type,shared_payment_flag
rid_005606,pay_000814,bank,False
rid_008552,pay_000815,wallet,False
rid_007006,pay_000816,card,False
rid_005746,pay_000817,card,False
rid_019828,pay_000818,card,False
rid_004279,pay_000819,bank,False
rid_015730,pay_000820,card,False
rid_006418,pay_000821,card,False
rid_015598,pay_000822,wallet,False
rid_001852,pay_000823,bank,False
rid_006656,pay_000824,card,False
rid_016113,pay_000825,card,False
rid_000448,pay_000826,card,False
rid_017584,pay_000827,card,False
rid_006689,pay_000828,card,False
rid_002942,pay_000829,wallet,False
rid_012878,pay_000830,wallet,False
rid_014681,pay_000831,card,False
rid_003263,pay_000832,bank,False
rid_009129,pay_000833,card,False
rid_002421,pay_000834,wallet,False
rid_002716,pay_000835,card,False
rid_004534,pay_000836,wallet,False
rid_002860,pay_000837,wallet,False
rid_010431,pay_000838,card,False
rid_007003,pay_000839,wallet,False
rid_009097,pay_000840,card,False
rid_009172,pay_000841,wallet,False
rid_010604,pay_000842,wallet,False
rid_013424,pay_000843,card,False
rid_018475,pay_000844,card,False
rid_011628,pay_000845,wallet,False
rid_011306,pay_000846,wallet,False
rid_016259,pay_000847,card,False
rid_012436,pay_000848,bank,False
rid_004726,pay_000849,bank,False
rid_000288,pay_000850,wallet,False
rid_017335,pay_000851,wallet,False
rid_001344,pay_000852,card,False
rid_010956,pay_000853,wallet,False
rid_005602,pay_000854,wallet,False
rid_011516,pay_000855,wallet,False
rid_007956,pay_000856,wallet,False
rid_015378,pay_000857,bank,False
rid_018417,pay_000858,wallet,False
rid_013552,pay_000859,card,False
rid_014388,pay_000860,card,False
rid_002560,pay_000861,bank,False
rid_016448,pay_000862,card,False
rid_011381,pay_000863,card,False
rid_017883,pay_000864,bank,False
rid_002830,pay_000865,bank,False
rid_006889,pay_000866,bank,False
rid_000792,pay_000867,wallet,False
rid_011784,pay_000868,bank,False
rid_013869,pay_000869,wallet,False
rid_006960,pay_000870,card,False
rid_013739,pay_000871,bank,False
rid_019834,pay_000872,wallet,False
rid_011284,pay_000873,bank,False
rid_006815,pay_000874,wallet,False
rid_017033,pay_000875,card,False
rid_008186,pay_000876,card,False
rid_007377,pay_000877,card,False
rid_002328,pay_000878,wallet,False
rid_005527,pay_000879,card,False
rid_018334,pay_000880,bank,False
rid_016420,pay_000881,bank,False
rid_015181,pay_000882,wallet,False
rid_002765,pay_000883,card,False
rid_012874,pay_000884,wallet,False
rid_019225,pay_000885,bank,False
rid_013031,pay_000886,wallet,False
rid_000172,pay_000887,wallet,False
rid_007552,pay_000888,bank,False
rid_015610,pay_000889,bank,False
rid_010569,pay_000890,wallet,False
rid_000620,pay_000891,card,False
rid_013079,pay_000892,card,False
rid_010218,pay_000893,card,False
rid_007232,pay_000894,card,False
rid_016271,pay_000895,bank,False
rid_006159,pay_000896,bank,False
rid_014676,pay_000897,card,False
rid_017606,pay_000898,wallet,False
rid_009814,pay_000899,bank,False
rid_009036,pay_000900,card,False
rid_008104,pay_000901,bank,False
rid_001060,pay_000902,wallet,False
rid_007059,pay_000903,bank,False
rid_012851,pay_000904,wallet,False
rid_017396,pay_000905,bank,False
rid_008126,pay_000906,wallet,False
rid_001076,pay_000907,bank,False
rid_003262,pay_000908,bank,False
rid_003102,pay_000909,wallet,False
rid_006333,pay_000910,bank,False
rid_015571,pay_000911,bank,False
rid_017047,pay_000912,card,False
rid_000679,pay_000913,card,False
rid_005321,pay_000914,wallet,False
rid_012732,pay_000915,wallet,False
rid_011868,pay_000916,bank,False
rid_001604,pay_000917,bank,False
rid_016205,pay_000918,wallet,False
rid_012879,pay_000919,bank,False
rid_018880,pay_000920,wallet,False
rid_001264,pay_000921,card,False
rid_000319,pay_000922,wallet,False
rid_013608,pay_000923,wallet,False
rid_015289,pay_000924,card,False
rid_015076,pay_000925,wallet,False
rid_006754,pay_000926,bank,False
rid_008996,pay_000927,wallet,False
rid_009474,pay_000928,wallet,False
rid_019595,pay_000929,card,False
rid_012756,pay_000930,card,False
rid_018785,pay_000931,bank,False
rid_013608,pay_000932,bank,False
rid_008063,pay_000933,bank,False
rid_010531,pay_000934,wallet,False
rid_001589,pay_000935,bank,False
rid_002656,pay_000936,bank,False
rid_008400,pay_000937,wallet,False
rid_009916,pay_000938,wallet,False
rid_005752,pay_000939,bank,False
rid_005575,pay_000940,card,False
rid_010638,pay_000941,wallet,False
rid_010970,pay_000942,wallet,False
rid_011295,pay_000943,card,False
rid_004386,pay_000944,card,False
rid_017924,pay_000945,bank,False
rid_013337,pay_000946,card,False
rid_013270,pay_000947,wallet,False
rid_018403,pay_000948,wallet,False
rid_005376,pay_000949,wallet,False
rid_019952,pay_000950,card,False
rid_014952,pay_000951,wallet,False
rid_004090,pay_000952,card,False
rid_011592,pay_000953,card,False
rid_006676,pay_000954,bank,False
rid_006151,pay_000955,card,False
rid_010542,pay_000956,wallet,False
rid_000949,pay_000957,card,False
rid_005674,pay_000958,wallet,False
rid_009541,pay_000959,bank,False
rid_006970,pay_000960,wallet,False
rid_014334,pay_000961,card,False
rid_012258,pay_000962,bank,False
rid_017198,pay_000963,card,False
rid_010266,pay_000964,card,False
rid_017013,pay_000965,wallet,False
rid_013731,pay_000966,card,False
rid_007423,pay_000967,card,False
rid_008076,pay_000968,wallet,False
rid_000910,pay_000969,wallet,False
rid_012296,pay_000970,bank,False
rid_006041,pay_000971,wallet,False
rid_013129,pay_000972,bank,False
rid_017083,pay_000973,bank,False
rid_003245,pay_000974,bank,False
rid_016253,pay_000975,wallet,False
rid_014576,pay_000976,wallet,False
rid_009585,pay_000977,card,False
rid_016863,pay_000978,wallet,False
rid_018641,pay_000979,bank,False
rid_014381,pay_000980,card,False
rid_006650,pay_000981,wallet,False
rid_017395,pay_000982,wallet,False
rid_009587,pay_000983,card,False
rid_005227,pay_000984,card,False
rid_019579,pay_000985,wallet,False
rid_010478,pay_000986,wallet,False
rid_009172,pay_000987,bank,False
rid_018726,pay_000988,bank,False
rid_010187,pay_000989,card,False
rid_001670,pay_000990,card,False
rid_015376,pay_000991,wallet,False
rid_015322,pay_000992,wallet,False
rid_014047,pay_000993,wallet,False
rid_006160,pay_000994,bank,False
rid_001396,pay_000995,bank,False
rid_011577,pay_000996,bank,False
rid_007082,pay_000997,bank,False
rid_004034,pay_000998,card,False
rid_000154,pay_000999,wallet,False
rid_019982,pay_001000,card,False
rid_018501,pay_001001,bank,False
rid_018767,pay_001002,wallet,False
rid_009850,pay_001003,wallet,False
rid_015051,pay_001004,card,False
rid_014765,pay_001005,card,False
rid_014613,pay_001006,wallet,False
rid_018409,pay_001007,wallet,False
rid_009357,pay_001008,bank,False
rid_002857,pay_001009,bank,False
rid_013696,pay_001010,card,False
rid_019237,pay_001011,wallet,False
rid_000887,pay_001012,bank,False
rid_001015,pay_001013,bank,False
rid_000865,pay_001014,card,False
rid_013622,pay_001015,wallet,False
rid_010992,pay_001016,wallet,False
rid_000434,pay_001017,wallet,False
rid_007105,pay_001018,wallet,False
rid_017902,pay_001019,card,False
rid_004189,pay_001020,card,False
rid_013059,pay_001021,card,False
rid_016797,pay_001022,bank,False
rid_010722,pay_001023,bank,False
rid_006694,pay_001024,wallet,False
rid_002884,pay_001025,card,False
rid_014654,pay_001026,card,False
rid_005539,pay_001027,card,False
rid_019943,pay_001028,wallet,False
rid_005093,pay_001029,wallet,False
rid_013462,pay_001030,bank,False
rid_005082,pay_001031,bank,False
rid_008282,pay_001032,wallet,False
rid_010209,pay_001033,bank,False
rid_017691,pay_001034,bank,False
rid_019991,pay_001035,bank,False
rid_015959,pay_001036,bank,False
rid_004519,pay_001037,bank,False
rid_008972,pay_001038,bank,False
rid_014047,pay_001039,bank,False
rid_010145,pay_001040,wallet,False
rid_006379,pay_001041,card,False
rid_003295,pay_001042,bank,False
rid_006824,pay_001043,bank,False
rid_012707,pay_001044,card,False
rid_004627,pay_001045,card,False
rid_012756,pay_001046,card,False
rid_000843,pay_001047,card,False
rid_005706,pay_001048,card,False
rid_005183,pay_001049,wallet,False
rid_018647,pay_001050,card,False
rid_017866,pay_001051,bank,False
rid_012894,pay_001052,bank,False
rid_003144,pay_001053,card,False
rid_003125,pay_001054,wallet,False
rid_011456,pay_001055,wallet,False
rid_004120,pay_001056,bank,False
rid_016042,pay_001057,bank,False
rid_005737,pay_001058,wallet,False
rid_013985,pay_001059,bank,False
rid_003700,pay_001060,wallet,False
rid_003110,pay_001061,card,False
rid_000075,pay_001062,wallet,False
rid_012669,pay_001063,bank,False
rid_012227,pay_001064,bank,False
rid_005444,pay_001065,card,False
rid_009578,pay_001066,wallet,False
rid_011204,pay_001067,bank,False
rid_005109,pay_001068,wallet,False
rid_016176,pay_001069,card,False
rid_003134,pay_001070,bank,False
rid_002298,pay_001071,bank,False
rid_000736,pay_001072,bank,False
rid_001975,pay_001073,card,False
rid_016967,pay_001074,bank,False
rid_004488,pay_001075,card,False
rid_000972,pay_001076,wallet,False
rid_008116,pay_001077,bank,False
rid_003000,pay_001078,wallet,False
rid_016435,pay_001079,card,False
rid_007154,pay_001080,card,False
rid_016641,pay_001081,wallet,False
rid_019226,pay_001082,card,False
rid_017279,pay_001083,card,False
rid_008412,pay_001084,bank,False
rid_004091,pay_001085,wallet,False
rid_012814,pay_001086,wallet,False
rid_010764,pay_001087,bank,False
rid_005858,pay_001088,card,False
rid_019129,pay_001089,wallet,False
rid_004167,pay_001090,card,False
rid_004820,pay_001091,card,False
rid_015150,pay_001092,bank,False
rid_019504,pay_001093,wallet,False
rid_003066,pay_001094,wallet,False
rid_018686,pay_001095,card,False
rid_008468,pay_001096,card,False
rid_009828,pay_001097,wallet,False
rid_014120,pay_001098,wallet,False
rid_012808,pay_001099,bank,False
rid_010170,pay_001100,wallet,False
rid_008453,pay_001101,wallet,False
rid_012654,pay_001102,card,False
rid_001129,pay_001103,card,False
rid_015281,pay_001104,bank,False
rid_005013,pay_001105,wallet,False
rid_006593,pay_001106,bank,False
rid_011527,pay_001107,bank,False
rid_002279,pay_001108,wallet,False
rid_009540,pay_001109,card,False
rid_002462,pay_001110,bank,False
rid_002342,pay_001111,bank,False
rid_004153,pay_001112,wallet,False
rid_008045,pay_001113,card,False
rid_015097,pay_001114,card,False
rid_017835,pay_001115,card,False
rid_011932,pay_001116,wallet,False
rid_010196,pay_001117,wallet,False
rid_017153,pay_001118,bank,False
rid_015230,pay_001119,bank,False
rid_011887,pay_001120,bank,False
rid_001591,pay_001121,card,False
rid_013574,pay_001122,wallet,False
rid_015128,pay_001123,bank,False
rid_014209,pay_001124,wallet,False
rid_002588,pay_001125,card,False
rid_007895,pay_001126,wallet,False
rid_015698,pay_001127,wallet,False
rid_018967,pay_001128,bank,False
rid_004840,pay_001129,wallet,False
rid_010174,pay_001130,wallet,False
rid_003716,pay_001131,wallet,False
rid_000547,pay_001132,wallet,False
rid_012616,pay_001133,bank,False
rid_015434,pay_001134,bank,False
rid_005933,pay_001135,bank,False
rid_006073,pay_001136,bank,False
rid_016071,pay_001137,wallet,False
rid_018138,pay_001138,bank,False
rid_013392,pay_001139,wallet,False
rid_004828,pay_001140,bank,False
rid_013926,pay_001141,wallet,False
rid_005869,pay_001142,card,False
rid_001408,pay_001143,wallet,False
rid_015991,pay_001144,bank,False
rid_006549,pay_001145,card,False
rid_006935,pay_001146,card,False
rid_000952,pay_001147,bank,False
rid_004572,pay_001148,card,False
rid_019983,pay_001149,card,False
rid_003599,pay_001150,card,False
rid_014122,pay_001151,wallet,False
rid_018440,pay_001152,wallet,False
rid_005623,pay_001153,bank,False
rid_001360,pay_001154,card,False
rid_011518,pay_001155,wallet,False
rid_001765,pay_001156,wallet,False
rid_003112,pay_001157,card,False
rid_000351,pay_001158,wallet,False
rid_002107,pay_001159,card,False
rid_019582,pay_001160,card,False
rid_007459,pay_001161,card,False
rid_013656,pay_001162,bank,False
rid_016081,pay_001163,wallet,False
rid_008144,pay_001164,bank,False
rid_018315,pay_001165,wallet,False
rid_008741,pay_001166,wallet,False
rid_003981,pay_001167,card,False
rid_014847,pay_001168,card,False
rid_012783,pay_001169,wallet,False
rid_015221,pay_001170,bank,False
rid_019983,pay_001171,card,False
rid_008655,pay_001172,wallet,False
rid_012969,pay_001173,card,False
rid_008043,pay_001174,card,False
rid_004383,pay_001175,card,False
rid_002967,pay_001176,wallet,False
rid_011098,pay_001177,wallet,False
rid_015806,pay_001178,wallet,False
rid_007828,pay_001179,wallet,False
rid_006199,pay_001180,wallet,False
rid_010231,pay_001181,card,False
rid_000294,pay_001182,bank,False
rid_010051,pay_001183,wallet,False
rid_013435,pay_001184,wallet,False
rid_012334,pay_001185,bank,False
rid_018029,pay_001186,bank,False
rid_018033,pay_001187,bank,False
rid_005694,pay_001188,card,False
rid_008166,pay_001189,bank,False
rid_002112,pay_001190,wallet,False
rid_003582,pay_001191,bank,False
rid_009214,pay_001192,card,False
rid_018973,pay_001193,bank,False
rid_012020,pay_001194,card,False
rid_015309,pay_001195,bank,False
rid_013680,pay_001196,bank,False
rid_013007,pay_001197,card,False
rid_007391,pay_001198,bank,False
rid_011080,pay_001199,bank,False
rid_006820,pay_001200,card,False
rid_009742,pay_001201,wallet,False
rid_001637,pay_001202,wallet,False
rid_006072,pay_001203,bank,False
rid_009331,pay_001204,bank,False
rid_005838,pay_001205,bank,False
rid_017794,pay_001206,card,False
rid_017825,pay_001207,wallet,False
rid_015561,pay_001208,bank,False
rid_011766,pay_001209,bank,False
rid_011842,pay_001210,bank,False
rid_005115,pay_001211,bank,False
rid_018868,pay_001212,wallet,False
rid_016574,pay_001213,wallet,False
rid_007535,pay_001214,wallet,False
rid_002429,pay_001215,card,False
rid_013830,pay_001216,bank,False
rid_014967,pay_001217,bank,False
rid_002369,pay_001218,bank,False
rid_007414,pay_001219,wallet,False
rid_002445,pay_001220,bank,False
rid_016325,pay_001221,card,False
rid_019753,pay_001222,wallet,False
rid_004279,pay_001223,card,False
rid_015004,pay_001224,card,False
rid_010327,pay_001225,card,False
rid_000821,pay_001226,card,False
rid_015287,pay_001227,card,False
rid_012257,pay_001228,card,False
rid_001531,pay_001229,bank,False
rid_012845,pay_001230,bank,False
rid_016886,pay_001231,card,False
rid_010274,pay_001232,card,False
rid_004861,pay_001233,bank,False
rid_012585,pay_001234,wallet,False
rid_011562,pay_001235,card,False
rid_010286,pay_001236,card,False
rid_006732,pay_001237,wallet,False
rid_018609,pay_001238,card,False
rid_000656,pay_001239,bank,False
rid_010175,pay_001240,card,False
rid_000947,pay_001241,bank,False
rid_015504,pay_001242,bank,False
rid_001316,pay_001243,bank,False
rid_019957,pay_001244,wallet,False
rid_015426,pay_001245,card,False
rid_005982,pay_001246,card,False
rid_008545,pay_001247,bank,False
rid_000210,pay_001248,bank,False
rid_009187,pay_001249,card,False
rid_002817,pay_001250,bank,False
rid_009100,pay_001251,wallet,False
rid_018692,pay_001252,bank,False
rid_010238,pay_001253,bank,False
rid_018276,pay_001254,card,False
rid_012931,pay_001255,bank,False
rid_013007,pay_001256,card,False
rid_016442,pay_001257,card,False
rid_002119,pay_001258,wallet,False
rid_002057,pay_001259,card,False
rid_016302,pay_001260,wallet,False
rid_008764,pay_001261,card,False
rid_005855,pay_001262,wallet,False
rid_018038,pay_001263,wallet,False
rid_005991,pay_001264,wallet,False
rid_015994,pay_001265,wallet,False
rid_005026,pay_001266,bank,False
rid_009479,pay_001267,wallet,False
rid_008567,pay_001268,wallet,False
rid_019899,pay_001269,bank,False
rid_006401,pay_001270,card,False
rid_017458,pay_001271,wallet,False
rid_001811,pay_001272,bank,False
rid_001219,pay_001273,bank,False
rid_019461,pay_001274,card,False
rid_019192,pay_001275,wallet,False
rid_006965,pay_001276,wallet,False
rid_000949,pay_001277,bank,False
rid_007467,pay_001278,card,False
rid_012953,pay_001279,card,False
rid_007139,pay_001280,bank,False
rid_017854,pay_001281,card,False
rid_009545,pay_001282,card,False
rid_015226,pay_001283,card,False
rid_002556,pay_001284,wallet,False
rid_018131,pay_001285,card,False
rid_001758,pay_001286,bank,False
rid_010373,pay_001287,bank,False
rid_014425,pay_001288,bank,False
rid_013705,pay_001289,bank,False
rid_000814,pay_001290,wallet,False
rid_005023,pay_001291,card,False
rid_019191,pay_001292,card,False
rid_015392,pay_001293,card,False
rid_019706,pay_001294,bank,False
rid_006622,pay_001295,wallet,False
rid_015151,pay_001296,wallet,False
rid_006087,pay_001297,card,False
rid_012390,pay_001298,bank,False
rid_009131,pay_001299,wallet,False
rid_007216,pay_001300,bank,False
rid_006690,pay_001301,card,False
rid_003454,pay_001302,card,False
rid_000750,pay_001303,wallet,False
rid_005173,pay_001304,wallet,False
rid_011153,pay_001305,bank,False
rid_003915,pay_001306,bank,False
rid_004824,pay_001307,card,False
rid_008834,pay_001308,wallet,False
rid_019961,pay_001309,bank,False
rid_000291,pay_001310,wallet,False
rid_005482,pay_001311,card,False
rid_019611,pay_001312,card,False
rid_014627,pay_001313,card,False
rid_010021,pay_001314,card,False
rid_019882,pay_001315,wallet,False
rid_003577,pay_001316,wallet,False
rid_006913,pay_001317,bank,False
rid_002508,pay_001318,wallet,False
rid_014773,pay_001319,card,False
rid_018848,pay_001320,bank,False
rid_015862,pay_001321,bank,False
rid_015516,pay_001322,bank,False
rid_007322,pay_001323,card,False
rid_018807,pay_001324,wallet,False
rid_006201,pay_001325,bank,False
rid_019593,pay_001326,bank,False
rid_005213,pay_001327,card,False
rid_006388,pay_001328,bank,False
rid_011226,pay_001329,bank,False
rid_018627,pay_001330,bank,False
